t,|deltaS|
216,0.02711
217,0.1324
218,0.3262
219,0.3111
220,0.06952
221,0.2359
222,0.2462
223,0.2098
224,0.1991
225,0.1823
226,0.2312
227,0.07138
228,0.3041
229,0.1104
230,0.05154
231,0.04555
232,0.2544
233,0.5179
234,0.007617
235,0.1701
236,0.1987
237,0.3668
238,0.1196
239,0.0133
240,0.01882
241,0.3291
242,0.2439
243,0.1207
244,0.1005
245,0.1495
246,0.2591
247,0.09299
248,0.1384
249,0.004949
250,0.122
251,0.2313
252,0.01857
253,0.2442
254,0.1335
255,0.1735
256,0.1575
257,0.1995
258,0.282
259,0.2278
260,0.091
261,0.1043
262,0.2846
263,0.3568
264,0.1005
265,0.4145
266,0.06623
267,0.1359
268,0.01323
269,0.2254
270,0.1557
271,0.4746
272,0.05011
273,0.2819
274,0.03758
275,0.5523
276,0.4311
277,0.00125
278,0.098
279,0.3057
280,0.09333
281,0.2386
282,0.2498
283,0.1521
284,0.1353
285,0.1182
286,0.07348
287,0.04759
288,0.2737
289,0.0329
290,0.4705
291,0.1177
292,0.03893
293,0.3849
294,0.1958
295,0.4135
296,0.1477
297,0.1837
298,0.3341
299,0.02999
300,0.103
301,0.571
302,0.3748
303,0.4264
304,0.6475
305,0.4292
306,0.2401
307,1.053
308,0.7008
309,0.6867
310,0.3316
311,0.1839
312,0.3319
313,1.339
314,0.7192
315,0.5906
316,0.5891
317,0.2419
318,0.3661
319,0.2633
320,0.7522
321,0.05012
322,0.352
323,0.08755
324,0.301
325,0.04023
326,0.5092
327,0.9028
328,0.4086
329,0.6666
330,0.4045
331,0.2648
332,0.3688
333,0.1473
334,0.166
335,0.0393
336,0.004516
337,0.2035
338,0.6598
339,0.2715
340,0.5694
341,0.4058
342,0.1769
343,0.3263
344,0.2206
345,0.414
346,0.2849
347,0.3944
348,0.3262
349,0.2165
350,0.02943
351,0.3417
352,0.8578
353,0.4183
354,0.1067
355,0.1469
356,0.3466
357,0.3227
358,0.03071
359,0.1915
360,0.5631
361,0.3395
362,0.03758
363,0.07848
364,0.453
365,0.08371
366,0.47
367,0.2047
368,0.4651
369,0.2471
370,0.07892
371,0.5532
372,1.206
373,0.6103
374,0.3401
375,0.6549
376,0.006418
377,0.1684
378,0.1568
379,0.06859
380,0.007611
381,0.07071
382,0.6451
383,0.1903
384,0.2841
385,0.5013
386,0.8117
387,0.7118
388,0.1918
389,0.4143
390,0.01164
391,0.6454
392,0.2909
393,0.4508
394,0.7557
395,0.00326
396,0.8478
397,0.1488
398,0.09035
399,0.5992
400,0.2866
401,0.3801
402,0.5696
403,0.2981
404,0.5334
405,0.4194
406,0.4575
407,0.03277
408,0.05021
409,0.5749
410,0.2256
411,0.1569
412,0.09922
413,0.61
414,0.09645
415,0.1659
416,1.047
417,1.143
418,0.4257
419,0.9389
420,0.1736
421,0.4248
422,0.3562
423,0.6965
424,0.06642
425,0.5862
426,0.7044
427,0.1396
428,0.3352
429,1.496
430,0.1646
431,0.0149
432,0.7723
433,0.3215
434,0.7746
435,0.4221
436,0.6413
437,0.1977
438,0.04088
439,1.214
440,0.8963
441,0.2975
442,0.08729
443,0.5742
444,0.8568
445,0.4734
446,1.145
447,0.01884
448,0.4021
449,0.2835
450,0.06075
451,0.4588
452,0.2653
453,0.1821
454,0.1088
455,0.5521
456,0.2243
457,0.1494
458,0.4854
459,0.1746
460,0.9635
461,0.4373
462,0.4473
463,0.4168
464,0.5315
465,0.1659
466,0.2798
467,1.132
468,0.2275
469,0.08295
470,0.6719
471,0.3722
472,0.5075
473,0.8483
474,0.5333
475,0.3851
476,0.4205
477,1.042
478,0.1043
479,0.5354
480,0.8366
481,0.3431
482,0.3776
483,0.4601
484,0.04914
485,0.435
486,0.1996
487,0.5061
488,0.6762
489,0.3695
490,0.2202
491,0.2707
492,0.5004
493,0.5816
494,0.3255
495,0.4048
496,0.2492
497,0.8585
498,0.1036
499,0.03827
500,0.2391
501,0.1789
502,0.6103
503,0.1119
504,0.6621
505,0.6689
506,0.03325
507,0.7517
508,0.06152
509,0.8044
510,0.9416
511,0.8429
512,0.5026
513,0.4838
514,0.4052
515,0.6429
516,0.4634
517,0.5593
518,0.3882
519,0.4262
520,0.2637
521,0.1173
522,0.4816
523,0.0496
524,0.06747
525,0.002447
526,0.01782
527,0.4039
528,0.2317
529,0.04082
530,0.1625
531,0.2932
532,0.08252
533,0.02525
534,0.3699
535,0.615
536,0.3196
537,0.1519
538,0.6213
539,0.3764
540,0.5826
541,0.7107
542,0.4378
543,0.1694
544,0.4438
545,0.4787
546,0.4278
547,0.506
548,0.4765
549,0.2908
550,0.4899
551,0.1161
552,0.4165
553,0.1231
554,0.8829
555,0.349
556,0.5566
557,0.2247
558,0.5794
559,1.026
560,0.5294
561,0.5599
562,0.7049
563,0.7898
564,0.2512
565,0.5015
566,0.1
567,0.2307
568,0.4821
569,0.1307
570,0.267
571,0.1462
572,0.4748
573,0.03285
574,0.02108
575,0.1775
576,0.1078
577,0.4182
578,0.2881
579,0.406
580,0.01736
581,0.2634
582,0.07848
583,0.02129
584,0.3442
585,0.2152
586,0.901
587,0.6983
588,0.7338
589,0.3344
590,0.1359
591,0.2282
592,0.3698
593,0.4353
594,0.6651
595,0.4551
596,0.2748
597,0.1963
598,0.5868
599,0.8534
600,1.152
601,0.1266
602,0.1874
603,0.1612
604,0.8199
605,0.1322
606,0.07042
607,0.3724
608,0.164
609,0.009948
610,0.1251
611,0.5779
612,0.2413
613,0.5663
614,0.004718
615,0.5639
616,0.1665
617,0.05328
618,0.387
619,0.6062
620,0.2371
621,1.027
622,0.1391
623,0.2701
624,0.2499
625,0.4843
626,0.2526
627,0.6534
628,0.5954
629,0.7076
630,0.4235
631,0.1492
632,0.1482
633,0.2603
634,0.5858
635,0.1177
636,0.4814
637,0.8272
638,0.09868
639,0.5145
640,0.3837
641,0.6665
642,0.7795
643,0.5306
644,0.3101
645,0.7776
646,0.268
647,0.3602
648,0.0499
649,0.1605
650,0.5828
651,0.07513
652,0.1012
653,0.2509
654,0.3477
655,0.7299
656,0.3393
657,0.4072
658,0.2074
659,0.08668
660,0.1493
661,0.01913
662,0.5099
663,0.6076
664,0.4085
665,0.0135
666,0.5098
667,0.8205
668,0.5506
669,0.233
670,0.1771
671,0.04551
672,0.3032
673,0.7326
674,0.2572
675,0.1733
676,0.467
677,0.2302
678,0.5497
679,0.06097
680,0.8311
681,0.6576
682,0.5321
683,0.6686
684,0.5417
685,0.5378
686,0.2873
687,0.2552
688,0.5878
689,0.06671
690,0.4579
691,0.04414
692,0.5524
693,0.1718
694,0.5142
695,0.3827
696,0.4655
697,0.2791
698,0.02321
699,0.2472
700,0.4079
701,0.3367
702,0.1541
703,0.3572
704,0.994
705,0.8921
706,0.05692
707,0.2867
708,0.3564
709,0.06035
710,0.3566
711,0.2569
712,0.2435
713,0.06244
714,0.1255
715,0.003613
716,0.09639
717,0.1419
718,0.2845
719,0.01531
720,0.5191
721,0.1795
722,0.1456
723,0.4828
724,0.3293
725,0.3658
726,0.4283
727,0.2778
728,0.227
729,0.2336
730,0.4199
731,0.4253
732,0.09725
733,0.1091
734,0.3959
735,0.06524
736,0.08043
737,0.6141
738,0.2186
739,0.6735
740,0.5545
741,0.0687
742,0.6297
743,0.3254
744,0.2676
745,0.3277
746,0.2392
747,0.06339
748,0.5342
749,0.2602
750,0.8965
751,0.1509
752,0.2396
753,0.07792
754,0.5916
755,0.3558
756,0.09801
757,0.4952
758,0.5568
759,0.5456
760,0.2307
761,0.7195
762,0.3662
763,0.3814
764,0.3959
765,0.724
766,0.8001
767,0.08448
768,0.1198
769,0.3532
770,0.9615
771,0.04387
772,0.1059
773,0.3225
774,0.5785
775,0.3864
776,0.6426
777,0.5494
778,0.1623
779,0.139
780,0.02039
781,0.6572
782,0.2828
783,0.26
784,0.179
785,0.6833
786,0.1272
787,0.5848
788,0.4024
789,0.4394
790,0.4531
791,0.2204
792,0.2142
793,0.8452
794,0.4336
795,0.04588
796,0.2208
797,0.1796
798,0.939
799,0.5936
800,0.1411
801,0.5248
802,0.3992
803,0.6406
804,0.5324
805,0.5094
806,0.5446
807,0.2261
808,0.223
809,0.05921
810,0.4589
811,0.8652
812,0.1806
813,0.4282
814,1.436
815,1.103
816,0.8179
817,0.5941
818,0.4204
819,0.08262
820,0.5652
821,0.4316
822,0.07143
823,0.1866
824,0.001792
825,0.2577
826,0.1191
827,0.2542
828,0.6456
829,0.1296
830,0.5758
831,0.351
832,0.8664
833,1.092
834,0.02114
835,0.8773
836,0.7612
837,0.6865
838,0.687
839,0.1554
840,0.6827
841,0.5119
842,0.454
843,0.3201
844,0.2761
845,1.022
846,0.3835
847,0.1904
848,0.4273
849,0.4735
850,0.3543
851,0.04127
852,0.004273
853,0.1112
854,0.746
855,0.1822
856,0.6315
857,0.252
858,0.243
859,0.2529
860,0.2087
861,0.9928
862,0.2727
863,0.3812
864,0.1443
865,0.3515
866,0.09888
867,0.04443
868,0.672
869,0.3005
870,0.05443
871,0.4721
872,0.9154
873,0.379
874,0.5384
875,0.668
876,0.6282
877,0.3698
878,0.2341
879,0.5033
880,0.6592
881,0.271
882,0.68
883,0.05997
884,0.2947
885,0.04828
886,0.09555
887,0.4184
888,0.04518
889,0.2354
890,0.2112
891,0.3209
892,0.5106
893,0.2079
894,0.692
895,0.02869
896,0.3788
897,0.7517
898,0.1758
899,0.3665
900,0.002826
901,0.6911
902,0.07099
903,0.2385
904,0.07567
905,0.2378
906,0.2282
907,0.225
908,0.1538
909,0.5836
910,0.3143
911,0.2207
912,0.5616
913,0.1132
914,0.789
915,0.3494
916,0.05304
917,0.6422
918,0.008824
919,0.07988
920,0.3363
921,0.1852
922,0.2114
923,0.3013
924,0.2282
925,0.05039
926,0.3484
927,0.5285
928,0.1245
929,0.2786
930,0.8169
931,0.4986
932,0.03603
933,0.1166
934,0.2901
935,0.09933
936,0.6812
937,0.252
938,0.008168
939,0.1553
940,0.3918
941,0.3227
942,0.2201
943,0.07074
944,0.1656
945,0.773
946,1.146
947,0.7256
948,0.5599
949,0.4943
950,0.2084
951,0.096
952,0.08346
953,0.905
954,0.3688
955,0.03196
956,0.04272
957,0.5226
958,0.2958
959,0.8187
960,0.2205
961,0.1897
962,0.6088
963,0.1914
964,0.4544
965,0.7098
966,0.1524
967,0.4218
968,0.6804
969,0.2244
970,0.4888
971,0.7602
972,0.7924
973,0.6512
974,1.2
975,0.9996
976,0.4115
977,0.2693
978,0.4089
979,0.5565
980,0.2006
981,0.01003
982,0.7694
983,0.1198
984,0.1373
985,0.2036
986,0.1437
987,0.722
988,0.3975
989,0.7042
990,0.4413
991,0.7071
992,0.2702
993,0.61
994,0.6405
995,0.003701
996,0.7956
997,0.6971
998,0.7425
999,0.3733
1000,0.204
1001,0.04504
1002,0.7287
1003,0.6424
1004,0.8696
1005,0.7749
1006,0.6875
1007,0.559
1008,0.5132
1009,0.1771
1010,0.5006
1011,0.06365
1012,0.06567
1013,0.2639
1014,0.9328
1015,0.3539
1016,1.148
1017,0.657
1018,0.4914
1019,0.5685
1020,0.2511
1021,0.2865
1022,1.117
1023,0.2028
1024,0.6451
1025,0.1421
1026,0.7342
1027,0.6133
1028,0.5904
1029,0.3899
1030,0.444
1031,0.1786
1032,0.3074
1033,0.9163
1034,0.7688
1035,0.09294
1036,0.2086
1037,0.8073
1038,0.4916
1039,0.4519
1040,0.2696
1041,0.7134
1042,0.5308
1043,0.606
1044,0.4745
1045,0.2449
1046,0.7522
1047,0.39
1048,0.3037
1049,1.45
1050,0.519
1051,0.2596
1052,0.3175
1053,0.3666
1054,0.3851
1055,0.7539
1056,0.217
1057,0.3457
1058,0.6808
1059,0.282
1060,0.2686
1061,0.2749
1062,0.3177
1063,0.6805
1064,0.2145
1065,0.1629
1066,0.2413
1067,0.4703
1068,0.4413
1069,0.009058
1070,0.09996
1071,0.1612
1072,0.03436
1073,0.07709
1074,0.1798
1075,0.3294
1076,0.2183
1077,0.6184
1078,0.05239
1079,0.621
1080,0.8197
1081,1.191
1082,0.4654
1083,0.2619
1084,1.294
1085,0.2037
1086,0.1339
1087,0.7185
1088,0.3401
1089,0.399
1090,0.005951
1091,0.2003
1092,0.4091
1093,0.4874
1094,0.309
1095,0.3437
1096,0.475
1097,0.1344
1098,0.8792
1099,0.127
1100,0.7469
1101,0.2598
1102,0.6015
1103,0.2804
1104,0.2962
1105,0.9992
1106,0.6524
1107,0.1134
1108,0.0227
1109,0.1113
1110,0.09803
1111,0.005763
1112,0.4192
1113,0.5234
1114,0.05006
1115,0.5264
1116,0.5867
1117,0.2115
1118,0.09057
1119,0.6565
1120,0.04147
1121,0.17
1122,0.5894
1123,0.2767
1124,0.3493
1125,0.6326
1126,0.1164
1127,0.646
1128,0.4309
1129,0.6367
1130,0.4815
1131,0.2042
1132,0.1635
1133,0.348
1134,0.03301
1135,0.3302
1136,1.198
1137,0.3307
1138,0.02863
1139,0.3611
1140,0.05418
1141,0.4099
1142,0.2068
1143,0.08877
1144,0.3398
1145,0.5635
1146,0.6811
1147,0.7155
1148,0.4493
1149,0.2984
1150,0.1581
1151,0.4844
1152,0.05343
1153,0.04824
1154,0.3943
1155,0.2165
1156,0.06784
1157,0.004116
1158,0.7891
1159,0.08259
1160,0.3571
1161,0.4942
1162,0.1561
1163,0.1575
1164,0.2464
1165,0.3084
1166,0.2162
1167,0.1777
1168,0.1028
1169,0.2911
1170,0.239
1171,0.4748
1172,0.1958
1173,0.3868
1174,1.181
1175,0.1323
1176,0.184
1177,0.06079
1178,0.8299
1179,0.019
1180,0.3116
1181,0.1864
1182,0.08907
1183,0.6755
1184,0.5057
1185,0.3563
1186,0.03071
1187,0.6027
1188,0.07704
1189,0.7652
1190,0.7489
1191,0.5862
1192,0.7541
1193,1.187
1194,0.4196
1195,0.4063
1196,0.5722
1197,0.2676
1198,0.02832
1199,0.8572
1200,0.1328
1201,0.4308
1202,0.1596
1203,0.481
1204,0.4776
1205,0.0455
1206,0.7776
1207,0.2786
1208,0.4426
1209,0.1724
1210,0.6288
1211,0.3866
1212,0.5162
1213,0.2108
1214,0.4163
1215,0.5666
1216,0.6178
1217,0.8446
1218,0.2447
1219,0.5911
1220,0.04371
1221,0.1368
1222,0.2107
1223,0.2557
1224,0.14
1225,0.4738
1226,0.5737
1227,0.2417
1228,0.3908
1229,0.1467
1230,0.1549
1231,0.3654
1232,0.2292
1233,0.3272
1234,0.5393
1235,0.5511
1236,0.2435
1237,0.01581
1238,0.2118
1239,0.1358
1240,0.07434
1241,0.4087
1242,0.1025
1243,0.5901
1244,0.0182
1245,1.067
1246,0.7168
1247,0.02121
1248,0.3594
1249,0.7071
1250,0.1413
1251,0.2922
1252,0.1771
1253,0.6424
1254,0.235
1255,0.3272
1256,0.08084
1257,0.1536
1258,0.1483
1259,0.4315
1260,0.4244
1261,0.05247
1262,0.4752
1263,0.523
1264,0.22
1265,0.04187
1266,0.1885
1267,0.04561
1268,0.3776
1269,0.1976
1270,0.4265
1271,0.196
1272,0.6113
1273,0.1348
1274,0.1935
1275,0.05245
1276,0.1638
1277,0.004412
1278,0.4568
1279,0.8348
1280,0.6974
1281,1.174
1282,0.3853
1283,0.1394
1284,0.7568
1285,0.7051
1286,0.7256
1287,0.5846
1288,0.5211
1289,0.962
1290,0.3926
1291,0.1465
1292,0.2283
1293,0.6559
1294,0.03258
1295,0.1799
1296,0.05685
1297,0.1227
1298,0.4643
1299,0.4033
1300,0.4122
1301,0.3859
1302,0.8341
1303,0.1862
1304,0.1576
1305,0.2631
1306,0.0009672
1307,0.8981
1308,0.3592
1309,0.3164
1310,0.2326
1311,0.1553
1312,0.2424
1313,0.3701
1314,0.4973
1315,0.794
1316,0.5176
1317,0.1403
1318,0.3009
1319,0.04835
1320,0.6344
1321,0.2587
1322,0.2028
1323,0.5251
1324,0.1402
1325,0.1723
1326,0.1866
1327,0.9676
1328,0.1747
1329,0.4837
1330,0.3222
1331,0.266
1332,0.2416
1333,0.35
1334,0.5658
1335,0.7489
1336,0.01649
1337,0.514
1338,0.135
1339,0.03863
1340,0.1264
1341,0.05484
1342,0.2751
1343,0.6181
1344,0.3255
1345,0.7659
1346,0.331
1347,0.2705
1348,0.1684
1349,0.1005
1350,0.5244
1351,0.3792
1352,0.26
1353,0.1526
1354,0.6382
1355,0.1557
1356,0.3316
1357,0.4848
1358,0.3459
1359,0.1495
1360,0.04726
1361,0.2714
1362,0.4437
1363,0.04962
1364,0.2165
1365,0.2525
1366,0.05797
1367,0.206
1368,0.8182
1369,0.4976
1370,0.1581
1371,0.05084
1372,0.352
1373,0.4901
1374,0.4187
1375,0.809
1376,0.6952
1377,0.09679
1378,0.2558
1379,0.2067
1380,0.04643
1381,0.3383
1382,0.08758
1383,0.7019
1384,0.182
1385,0.3029
1386,0.3776
1387,0.921
1388,0.03174
1389,0.5575
1390,0.1112
1391,0.2074
1392,0.6747
1393,0.2016
1394,0.00596
1395,0.6012
1396,0.8801
1397,0.5326
1398,0.02443
1399,0.1305
1400,0.1791
1401,0.2388
1402,0.6807
1403,0.1598
1404,0.369
1405,1.026
1406,0.5037
1407,0.7116
1408,1.122
1409,0.1995
1410,0.5871
1411,0.4545
1412,0.0936
1413,0.2141
1414,0.3316
1415,0.09938
1416,0.6479
1417,0.2473
1418,0.5853
1419,0.2444
1420,0.1708
1421,0.4614
1422,0.3063
1423,0.03884
1424,0.5273
1425,0.3122
1426,0.1117
1427,0.05235
1428,0.2044
1429,0.3703
1430,0.03834
1431,0.9817
1432,0.8589
1433,0.05099
1434,0.02885
1435,0.4463
1436,0.06579
1437,0.6513
1438,0.05699
1439,0.4293
1440,0.3708
1441,0.5996
1442,0.2078
1443,0.7098
1444,0.8744
1445,0.002161
1446,0.1462
1447,0.05368
1448,0.4075
1449,0.3611
1450,0.4219
1451,0.06306
1452,0.1103
1453,0.114
1454,0.3024
1455,0.5251
1456,0.6933
1457,0.2605
1458,0.01997
1459,0.1302
1460,0.3209
1461,0.6112
1462,0.03334
1463,0.144
1464,0.231
1465,0.8318
1466,0.3913
1467,0.2751
1468,0.389
1469,0.1127
1470,0.0632
1471,0.08611
1472,0.1698
1473,0.1648
1474,0.3683
1475,0.5393
1476,0.04193
1477,0.338
1478,0.2268
1479,0.09356
1480,0.7298
1481,0.1224
1482,0.1007
1483,0.1143
1484,0.5547
1485,0.6788
1486,0.2058
1487,0.02651
1488,0.372
1489,0.9791
1490,0.7033
1491,0.05532
1492,0.07944
1493,0.4009
1494,0.5146
1495,0.03005
1496,0.2632
1497,0.8599
1498,0.1126
1499,0.6474
1500,0.2408
1501,0.519
1502,0.8852
1503,0.2738
1504,1.209
1505,0.6603
1506,1.334
1507,0.6487
1508,0.1542
1509,0.4047
1510,1.232
1511,0.1739
1512,0.3503
1513,0.7307
1514,0.6195
1515,0.4163
1516,0.3842
1517,0.3781
1518,0.5165
1519,0.5629
1520,0.3291
1521,0.3812
1522,0.2906
1523,0.5477
1524,0.3249
1525,0.489
1526,0.1237
1527,0.4306
1528,0.2901
1529,0.6692
1530,0.6635
1531,1.028
1532,0.7529
1533,0.04573
1534,0.1713
1535,0.3969
1536,0.5452
1537,0.4745
1538,0.5156
1539,0.3455
1540,0.5028
1541,0.0001677
1542,0.697
1543,0.1533
1544,0.5678
1545,0.4589
1546,0.1795
1547,0.2304
1548,0.6729
1549,0.2646
1550,0.8885
1551,0.3278
1552,0.01216
1553,0.398
1554,0.3582
1555,0.005147
1556,0.8124
1557,0.6218
1558,0.6546
1559,0.02277
1560,0.2307
1561,0.479
1562,0.2388
1563,1.49
1564,0.4816
1565,1.125
1566,0.135
1567,0.3717
1568,0.3567
1569,0.02906
1570,0.3911
1571,0.2797
1572,0.5106
1573,0.4289
1574,0.2418
1575,0.5486
1576,0.4429
1577,0.5054
1578,0.1383
1579,0.7448
1580,0.7357
1581,0.4691
1582,0.7967
1583,0.8346
1584,0.09585
1585,0.004828
1586,0.008207
1587,0.2451
1588,0.3978
1589,0.03196
1590,0.5651
1591,0.2047
1592,0.5156
1593,0.3916
1594,0.5352
1595,0.212
1596,1.361
1597,0.9095
1598,0.1307
1599,0.2307
1600,0.005349
1601,0.6805
1602,0.3029
1603,0.3552
1604,1.112
1605,0.4145
1606,0.03384
1607,0.01498
1608,0.5038
1609,0.3752
1610,0.2142
1611,0.2757
1612,0.1251
1613,0.1565
1614,0.006242
1615,0.4456
1616,0.07969
1617,0.06767
1618,0.4491
1619,0.6554
1620,0.3913
1621,0.4368
1622,0.07715
1623,0.003697
1624,0.07024
1625,0.6874
1626,0.4189
1627,0.2425
1628,0.6696
1629,0.3567
1630,0.1677
1631,0.565
1632,0.5483
1633,0.000395
1634,0.313
1635,0.293
1636,0.2944
1637,0.3332
1638,0.3418
1639,0.1847
1640,0.4039
1641,0.3332
1642,0.6553
1643,0.2348
1644,0.5074
1645,1.243
1646,0.4286
1647,0.1238
1648,0.7413
1649,0.7985
1650,0.5831
1651,0.8604
1652,0.4365
1653,0.1314
1654,0.7202
1655,0.6066
1656,0.5858
1657,0.5569
1658,0.3414
1659,0.2777
1660,0.7085
1661,0.8785
1662,0.6697
1663,0.5743
1664,0.5124
1665,0.1296
1666,1.18
1667,0.2735
1668,0.1279
1669,0.2008
1670,0.129
1671,1.103
1672,0.5547
1673,0.07075
1674,0.2407
1675,0.3239
1676,1.281
1677,0.3336
1678,0.3782
1679,0.6585
1680,0.09986
1681,0.2308
1682,0.4867
1683,0.3905
1684,0.2557
1685,0.3639
1686,0.2911
1687,0.9119
1688,0.02627
1689,0.6884
1690,0.1567
1691,0.2246
1692,0.1525
1693,0.0801
1694,0.7775
1695,0.569
1696,0.5192
1697,0.5132
1698,0.6138
1699,0.4781
1700,0.3894
1701,0.1902
1702,0.643
1703,0.1587
1704,0.8801
1705,1.388
1706,0.03646
1707,0.7848
1708,0.3876
1709,0.6982
1710,0.1181
1711,0.2713
1712,0.7089
1713,0.6251
1714,0.3299
1715,0.2598
1716,0.3104
1717,0.2575
1718,0.01349
1719,0.1475
1720,0.1724
1721,0.1226
1722,1.005
1723,0.8277
1724,0.5223
1725,0.1178
1726,0.2489
1727,0.02539
1728,0.1601
1729,0.1855
1730,0.06214
1731,0.4476
1732,0.1058
1733,0.1814
1734,0.04883
1735,0.534
1736,0.2372
1737,0.001628
1738,0.5041
1739,0.1472
1740,0.5661
1741,0.2547
1742,0.3533
1743,0.6882
1744,0.1564
1745,0.03926
1746,0.08958
1747,0.03672
1748,0.6985
1749,0.9923
1750,0.1675
1751,0.1524
1752,0.9005
1753,0.04276
1754,0.6038
1755,0.07669
1756,1.074
1757,0.4186
1758,0.03186
1759,0.7678
1760,1.168
1761,0.1934
1762,0.2837
1763,0.3259
1764,0.425
1765,0.01308
1766,0.01524
1767,0.453
1768,0.3931
1769,0.3517
1770,0.007553
1771,0.2701
1772,0.01909
1773,0.4699
1774,0.08919
1775,1.016
1776,0.2499
1777,0.2226
1778,0.2246
1779,0.3899
1780,0.01089
1781,0.09593
1782,0.009582
1783,0.6308
1784,1.103
1785,0.04288
1786,0.3989
1787,0.1693
1788,0.19
1789,0.2595
1790,0.02274
1791,0.1848
1792,0.07079
1793,0.186
1794,0.4304
1795,0.1358
1796,0.3533
1797,0.5425
1798,0.2342
1799,0.1485
1800,0.2603
1801,0.4856
1802,0.4437
1803,0.116
1804,0.3429
1805,0.065
1806,0.8508
1807,0.115
1808,0.09001
1809,0.4632
1810,0.006746
1811,0.5748
1812,0.5812
1813,0.1591
1814,0.4475
1815,0.7493
1816,0.2744
1817,0.3186
1818,0.06563
1819,0.05416
1820,0.1591
1821,0.114
1822,0.1558
1823,0.5905
1824,0.5116
1825,0.07804
1826,0.5031
1827,0.213
1828,0.2347
1829,0.3645
1830,1.372
1831,0.3275
1832,0.06304
1833,0.1788
1834,0.2648
1835,0.1245
1836,0.1066
1837,0.753
1838,0.2384
1839,0.1926
1840,0.003119
1841,0.4955
1842,0.08184
1843,0.5174
1844,0.1284
1845,0.5608
1846,0.3255
1847,0.4167
1848,0.5197
1849,0.8252
1850,0.03153
1851,1.055
1852,0.4905
1853,0.3358
1854,0.2582
1855,0.1605
1856,0.02538
1857,0.001378
1858,0.3054
1859,0.01983
1860,0.2966
1861,0.3856
1862,0.298
1863,0.315
1864,0.02245
1865,0.609
1866,0.04132
1867,0.4333
1868,1.075
1869,0.1218
1870,0.3487
1871,0.03601
1872,0.3603
1873,0.639
1874,0.4058
1875,0.07738
1876,0.05593
1877,0.3362
1878,0.8911
1879,0.009142
1880,0.02422
1881,0.2904
1882,0.2483
1883,0.5701
1884,0.1869
1885,0.1613
1886,0.578
1887,0.4656
1888,1.002
1889,0.003132
1890,0.183
1891,0.9319
1892,0.3335
1893,0.3144
1894,0.02189
1895,0.2835
1896,0.255
1897,0.6728
