t,deltaS
521,-0.1007
522,0.2099
523,0.6375
524,-0.001681
525,-0.2553
526,0.2276
527,0.05981
528,0.8039
529,0.8566
530,-0.5825
531,-0.2126
532,0.3138
533,-0.02446
534,0.1853
535,0.567
536,0.4042
537,-0.5085
538,0.7302
539,0.4736
540,-0.2056
541,0.1744
542,0.4298
543,0.5547
544,0.2375
545,-0.5895
546,-0.0133
547,0.3895
548,-0.8849
549,0.717
550,0.4099
551,1.043
552,-0.238
553,0.7703
554,0.5294
555,0.4235
556,0.0008135
557,-0.4383
558,-0.4708
559,0.1247
560,-0.1936
561,-0.1317
562,0.4024
563,0.009583
564,0.5625
565,0.2378
566,0.2567
567,0.7087
568,0.03181
569,0.6467
570,-0.4312
571,-0.1793
572,0.817
573,0.7411
574,0.1871
575,-0.1699
576,0.757
577,-0.417
578,-0.8849
579,-0.04724
580,0.2363
581,0.6792
582,0.226
583,0.1853
584,0.3209
585,-0.03242
586,-0.8458
587,0.3892
588,-0.1666
589,0.6664
590,-0.2254
591,-0.6556
592,0.4138
593,-0.1804
594,0.3411
595,-0.4131
596,-0.9339
597,-0.1692
598,0.1861
599,0.2115
600,0.602
601,-1.123
602,0.6003
603,-0.8697
604,0.3225
605,0.1304
606,0.4841
607,0.07333
608,0.4722
609,0.6015
610,-0.5121
611,0.3416
612,0.1524
613,0.9065
614,-0.1555
615,-0.1101
616,0.2187
617,0.204
618,0.3715
619,0.3621
620,0.0513
621,0.2261
622,-0.5324
623,0.001369
624,-0.2365
625,-0.05288
626,0.3226
627,1.181
628,-0.2256
629,0.8873
630,0.3972
631,0.2687
632,0.4213
633,0.3505
634,-0.303
635,-0.08026
636,-0.07396
637,0.6733
638,0.3947
639,0.9306
640,-0.5775
641,0.6146
642,0.3815
643,-0.3855
644,-0.02673
645,0.3301
646,0.533
647,-0.178
648,0.7227
649,0.1915
650,-0.7834
651,0.9711
652,-0.1262
653,0.5067
654,0.5003
655,-0.5386
656,0.4288
657,-1.339
658,0.06962
659,-0.1422
660,-0.01049
661,0.9569
662,-0.07358
663,-0.8436
664,0.6334
665,0.01584
666,-0.8109
667,-0.6063
668,0.3987
669,-0.01447
670,-0.06216
671,-0.0156
672,-0.06297
673,0.876
674,0.8414
675,0.3352
676,0.2322
677,-0.002697
678,-0.3657
679,-0.3306
680,0.8118
681,0.2049
682,-1.395
683,0.2565
684,0.2697
685,0.8378
686,-0.8433
687,0.3909
688,-0.3959
689,-0.3345
690,0.2252
691,0.6891
692,-0.08577
693,0.4582
694,0.1177
695,0.4784
696,0.3516
697,-0.07958
698,0.1101
699,-0.5649
700,-0.3109
701,-0.5296
702,-0.391
703,0.09705
704,0.4332
705,0.4129
706,0.3191
707,-0.1875
708,0.1557
709,-0.2562
710,-0.3065
711,0.1275
712,0.8847
713,0.1658
714,0.08904
715,0.9682
716,-0.3821
717,0.548
718,0.1932
719,-0.5274
720,0.5248
721,0.3429
722,0.07483
723,0.2383
724,0.01454
725,0.4949
726,0.007386
727,-0.2103
728,0.292
729,-0.4097
730,0.1028
731,0.2815
732,0.08809
733,-0.3599
734,0.6801
735,0.2989
736,0.5357
737,0.6912
738,-0.3113
739,-0.2668
740,0.3546
741,-0.4984
742,0.4926
743,0.1582
744,-0.2472
745,0.1031
746,0.9504
747,0.4327
748,-0.07289
749,0.1171
750,-0.07587
751,-0.4961
752,-0.994
753,0.1402
754,1.233
755,0.3765
756,0.4173
757,-0.3995
758,-0.2442
759,-0.1793
760,-0.7662
761,0.9238
762,1.159
763,0.7145
764,-0.3156
765,0.5026
766,0.2909
767,-0.04085
768,0.3576
769,0.1692
770,-0.06592
771,0.07642
772,-0.0522
773,0.2256
774,-0.2247
775,-0.6535
776,-0.448
777,0.0991
778,0.4883
779,-0.3041
780,-0.5991
781,0.8808
782,0.0138
783,0.3052
784,0.09042
785,0.4285
786,0.1443
787,-0.08912
788,-0.4146
789,0.8669
790,0.3268
791,0.3362
792,-0.7334
793,0.1578
794,0.1989
795,0.3193
796,0.3068
797,0.2347
798,0.2239
799,0.00556
800,-0.4958
801,0.2064
802,0.02501
803,-0.6471
804,0.05004
805,0.1455
806,0.5178
807,1.041
808,-0.3331
809,1.031
810,-0.4269
811,0.281
812,-0.1115
813,0.02608
814,0.7452
815,-0.04853
816,-0.8561
817,0.4238
818,-0.5827
819,0.8427
820,-0.378
821,0.1467
822,-0.3814
823,0.2852
824,1.07
825,0.1047
826,-0.1273
827,0.6648
828,0.3563
829,0.7948
830,0.1882
831,0.06174
832,0.8433
833,-0.7457
834,0.359
835,-0.08758
836,-0.1399
837,-0.01238
838,0.4337
839,-0.4035
840,-0.2234
841,-0.492
842,0.7133
843,-0.5286
844,0.6114
845,-0.8197
846,-0.2549
847,-0.0251
848,0.9841
849,-0.1827
850,-0.9794
851,-0.3391
852,-0.389
853,0.41
854,0.0863
855,-0.3665
856,-0.3669
857,0.4523
858,0.6574
859,-0.4663
860,0.2416
861,0.1837
862,-0.3499
863,0.02325
864,-0.4433
865,-0.3204
866,0.9422
867,0.2212
868,0.7736
869,0.8204
870,-1.156
871,-0.3099
872,0.57
873,-0.4
874,-0.1497
875,0.7131
876,0.618
877,0.3369
878,0.5635
879,0.2824
880,0.1563
881,-0.005946
882,0.07083
883,0.06683
884,0.3225
885,-0.2371
886,1.309
887,0.4629
888,0.4624
889,0.2634
890,-0.07445
891,0.05958
892,0.7188
893,-0.7299
894,0.497
895,0.06893
896,0.4768
897,0.01739
898,0.4106
899,-0.05903
900,-0.3613
901,-0.5901
902,0.2718
903,0.771
904,0.6059
905,0.5801
906,-0.3343
907,0.113
908,0.8199
909,0.117
910,-0.398
911,-0.2207
912,0.5744
913,-0.6452
914,0.8006
915,0.05029
916,0.3697
917,-0.6642
918,0.9553
919,0.1462
920,-0.03605
921,-0.1431
922,0.6066
923,0.432
924,0.878
925,0.6974
926,0.009413
927,-0.9346
928,0.07899
929,-0.3338
930,0.03983
931,0.3349
932,0.05028
933,0.6682
934,0.468
935,0.8141
936,0.3595
937,0.4386
938,-0.526
939,0.6019
940,0.675
941,-0.2941
942,-0.05328
943,-0.1283
944,1.731
945,0.5997
946,0.5517
947,-0.06963
948,-0.0334
949,-0.1699
950,-0.3942
951,-0.2505
952,0.3538
953,0.1017
954,-0.1426
955,1.353
956,0.1182
957,0.8258
958,-0.6055
959,0.9897
960,-0.2073
961,-0.08141
962,-0.1553
963,-0.4428
964,-0.2544
965,-0.4803
966,0.3481
967,0.1924
968,0.2823
969,-0.4258
970,0.439
971,-0.01542
972,0.5691
973,-0.1159
974,0.1445
975,-0.2402
976,0.4117
977,-0.0147
978,-0.0956
979,0.53
980,-0.0332
981,0.3694
982,0.2943
983,-0.3153
984,0.2534
985,0.6746
986,-0.1503
987,0.7856
988,-0.8325
989,-0.2869
990,0.369
991,0.7732
992,0.1214
993,0.5827
994,-0.5351
995,-0.3787
996,-0.27
997,-0.1444
998,-0.1592
999,0.6054
1000,-0.1103
1001,0.3241
1002,-0.2344
1003,0.2013
1004,0.574
1005,0.3379
1006,-0.4444
1007,-0.3063
1008,-0.4615
1009,-0.2812
1010,-0.4356
1011,-0.5282
1012,-0.242
1013,-0.1086
1014,-0.1468
1015,0.8487
1016,0.2503
1017,0.3948
1018,0.8257
1019,0.66
1020,-0.2821
1021,-0.06775
1022,-0.02607
1023,-0.2205
1024,-0.1252
1025,0.1391
1026,-0.604
1027,-0.6408
1028,0.1282
1029,0.8073
1030,-0.1907
1031,0.7939
1032,-0.1899
1033,1.079
1034,1.08
1035,-0.8596
1036,-0.1439
1037,-0.4335
1038,-0.3453
1039,0.23
1040,-0.2435
1041,1.134
1042,-0.1129
1043,-0.1007
1044,0.231
1045,0.4956
1046,-0.3554
1047,-0.132
1048,0.5499
1049,0.04737
1050,0.1628
1051,-0.05333
1052,-0.03012
1053,0.07178
1054,0.5998
1055,0.7571
1056,-0.136
1057,0.2681
1058,-0.1147
1059,0.7787
1060,0.3679
1061,0.3951
1062,0.2013
1063,-0.8925
1064,-0.2997
1065,0.1776
1066,0.7092
1067,-0.462
1068,-0.1342
1069,0.146
1070,0.4259
1071,0.4168
1072,0.1692
1073,0.1881
1074,-0.1712
1075,-0.1696
1076,0.832
1077,-0.5883
1078,0.5166
1079,-0.2593
1080,0.2304
1081,0.3312
1082,0.1189
1083,0.2455
1084,0.237
1085,0.5541
1086,0.1352
1087,-0.1982
1088,0.6024
1089,0.181
1090,0.1291
1091,-0.05906
1092,0.6099
1093,0.7718
1094,-0.2368
1095,-0.727
1096,-0.8617
1097,0.3019
1098,0.5331
1099,0.3039
1100,0.262
1101,0.2782
1102,-0.1449
1103,-0.09708
1104,0.1756
1105,-0.1596
1106,0.93
1107,-0.5912
1108,-0.03616
1109,0.3112
1110,-0.5052
1111,-0.03729
1112,0.2385
1113,-0.1059
1114,-0.421
1115,0.5218
1116,-0.225
1117,0.04953
1118,0.332
1119,0.02039
1120,1.016
1121,0.7056
1122,-0.5391
1123,-0.1078
1124,-0.2961
1125,0.9099
1126,-0.3115
1127,0.7403
1128,-0.119
1129,0.3736
1130,0.3557
1131,-0.1
1132,-0.4087
1133,0.4101
1134,0.1337
1135,0.818
1136,0.2521
1137,0.253
1138,0.3241
1139,-0.01057
1140,1.04
1141,-0.1376
1142,-0.3419
1143,1.001
1144,-0.253
1145,-0.2848
1146,-0.08152
1147,0.04211
1148,0.2004
1149,0.8733
1150,0.317
1151,0.2711
1152,-0.1947
1153,-0.3117
1154,-0.2671
1155,-0.8108
1156,0.1071
1157,-0.1676
1158,0.3762
1159,0.2847
1160,-0.06576
1161,-0.5115
1162,-0.3299
1163,0.4084
1164,0.1482
1165,-0.1837
1166,0.6538
1167,0.4094
1168,-0.2711
1169,0.5968
1170,0.4539
1171,0.5543
1172,0.1864
1173,0.04799
1174,0.2697
1175,0.1167
1176,0.04726
1177,-0.1257
1178,0.3409
1179,0.3122
1180,0.4241
1181,0.3607
1182,0.02635
1183,0.2414
1184,-0.00448
1185,0.04901
1186,0.3924
1187,0.568
1188,-0.1899
1189,-0.07036
1190,0.004997
1191,-0.1972
1192,-0.0364
1193,0.7665
1194,0.2689
1195,0.2753
1196,0.6553
1197,0.1937
1198,0.8901
1199,-0.04351
1200,-0.3993
1201,0.742
1202,-0.4146
1203,0.4443
1204,0.3978
1205,0.314
1206,0.03502
1207,-0.4457
1208,-0.5497
1209,-0.7676
1210,-0.1385
1211,-0.2971
1212,0.1229
1213,0.5693
1214,0.3964
1215,0.5357
1216,-0.1144
1217,-0.1935
1218,0.4465
1219,-0.2364
1220,0.03446
1221,0.2216
1222,-0.439
1223,-0.0286
1224,-0.5594
1225,-0.4027
1226,0.4748
1227,0.1573
1228,0.2521
1229,0.8694
1230,-0.04266
1231,0.293
1232,0.3036
1233,-0.3088
1234,-0.2291
1235,-0.09386
1236,-0.2388
1237,0.3032
1238,0.7343
1239,0.03757
1240,-0.2819
1241,0.5025
1242,-0.09628
1243,0.9047
1244,0.08921
1245,0.09739
1246,-0.1139
1247,-0.2296
1248,-0.3176
1249,0.02905
1250,0.6649
1251,0.195
1252,0.4976
1253,-0.08445
1254,-0.4445
1255,-0.08316
1256,-0.03041
1257,1.266
1258,0.3792
1259,0.5649
1260,0.7972
1261,0.4065
1262,0.4531
1263,0.5762
1264,-0.3143
1265,1.002
1266,-0.2288
1267,-0.05228
1268,0.3417
1269,0.6192
1270,0.5841
1271,0.521
1272,-0.3415
1273,0.1798
1274,-0.22
1275,0.7009
1276,-0.04783
1277,-0.4298
1278,0.6328
1279,-0.6718
1280,-0.2969
1281,0.7753
1282,-0.7007
1283,-0.4382
1284,-0.2163
1285,0.6885
1286,-0.04294
1287,0.07834
1288,-0.3072
1289,0.1604
1290,0.7459
1291,-0.285
1292,1.013
1293,0.1251
1294,-0.1226
1295,-0.2618
1296,-0.2342
1297,-0.8233
1298,0.1076
1299,-0.6268
1300,0.0417
1301,-0.08348
1302,0.1314
1303,-0.2079
1304,0.6676
1305,-0.4249
1306,0.8458
1307,-0.1316
1308,0.65
1309,0.08043
1310,0.4641
1311,-0.3087
1312,0.7882
1313,0.5086
1314,-0.8903
1315,1.105
1316,-0.8561
1317,0.188
1318,0.3019
1319,1.111
1320,0.5899
1321,0.9419
1322,-0.1399
1323,0.5685
1324,-0.1891
1325,-0.1652
1326,-0.259
1327,0.6314
1328,0.4653
1329,-0.09538
1330,-0.9821
1331,0.543
1332,0.6851
1333,0.2601
1334,-0.9339
1335,0.1603
1336,-0.3093
1337,-0.6596
1338,0.01489
1339,-0.249
1340,0.1249
1341,-0.7975
1342,0.06683
1343,-0.4172
1344,-0.09385
1345,-0.246
1346,0.3689
1347,-0.1323
1348,0.7579
1349,-0.7832
1350,0.6583
1351,0.05705
1352,1.047
1353,0.8988
1354,0.385
1355,0.5771
1356,-0.1153
1357,-0.6709
1358,0.05684
1359,0.7419
1360,-1.13
1361,0.5087
1362,-0.7483
1363,0.422
1364,0.5949
1365,0.06814
1366,-0.2029
1367,-0.1318
1368,-0.09563
1369,0.1383
1370,0.973
1371,-0.1898
1372,0.1437
1373,-0.528
1374,-0.1836
1375,0.2019
1376,0.1425
1377,-0.2114
1378,-0.1708
1379,-0.2501
1380,0.5219
1381,0.1017
1382,0.1611
1383,-0.002661
1384,-0.7807
1385,0.314
1386,0.5859
1387,-0.08403
1388,-0.2835
1389,-0.02943
1390,0.2909
1391,0.08701
1392,0.381
1393,-0.0716
1394,-0.6689
1395,0.02823
1396,0.3808
1397,0.9431
1398,0.2895
1399,-0.5609
1400,0.9703
1401,-0.1557
1402,-0.621
1403,0.0551
1404,-0.502
1405,-0.3142
1406,0.2646
1407,0.9496
1408,0.7907
1409,-0.4369
1410,-0.4761
1411,-0.6133
1412,0.01782
1413,0.2092
1414,0.002004
1415,-0.1465
1416,-0.7124
1417,-0.5328
1418,0.1363
1419,0.8345
1420,0.2988
1421,0.1298
1422,-0.2859
1423,-0.2434
1424,-0.3117
1425,-0.09305
1426,-0.01263
1427,0.06512
1428,0.3842
1429,-0.6975
1430,0.09371
1431,0.429
1432,0.8683
1433,0.2891
1434,1.173
1435,-0.4045
1436,-0.4483
1437,0.4177
1438,0.2903
1439,0.3218
1440,-0.3011
1441,0.2101
1442,-0.2476
1443,0.6627
1444,0.7879
1445,-0.5812
1446,0.5557
1447,-0.04383
1448,1.143
1449,0.2388
1450,-0.1386
1451,0.3591
1452,0.2625
1453,0.5543
1454,-0.2013
1455,0.01091
1456,1.227
1457,0.6962
1458,-0.2304
1459,0.8482
1460,0.538
1461,1.065
1462,0.0115
1463,0.5804
1464,0.592
1465,0.4137
1466,0.7348
1467,0.4188
1468,0.3456
1469,-0.2076
1470,-0.6748
1471,0.7268
1472,-0.4037
1473,0.9844
1474,0.6436
1475,0.3149
1476,0.1522
1477,-0.07249
1478,0.3481
1479,0.4993
1480,-0.7697
1481,0.1173
1482,-0.8148
1483,0.08978
1484,-0.01301
1485,-0.1893
1486,-0.1925
1487,-0.0299
1488,1.017
1489,0.382
1490,-0.1258
1491,0.5845
1492,-0.2181
1493,0.5364
1494,0.3491
1495,0.5419
1496,0.05243
1497,0.2296
1498,0.4744
1499,-0.6539
1500,0.5198
1501,-0.1183
1502,-0.3138
1503,-0.2521
1504,-0.436
1505,-0.1787
1506,0.2203
1507,-0.1273
1508,-0.2405
1509,0.3102
1510,-0.2594
1511,1.063
1512,0.3712
1513,0.4288
1514,0.635
1515,0.7216
1516,0.1284
1517,-0.6488
1518,-0.1634
1519,0.9584
1520,-0.09438
1521,0.4266
1522,0.3808
1523,0.3417
1524,0.4757
1525,0.3338
1526,-0.2665
1527,0.004426
1528,-0.5455
1529,0.5391
1530,-0.1654
1531,-0.4828
1532,-0.2154
1533,-0.04359
1534,-1.444
1535,0.03268
1536,-0.2949
1537,0.2878
1538,0.1267
1539,-0.01217
1540,-0.3124
1541,0.06326
1542,0.3275
1543,0.2611
1544,-0.1186
1545,0.3631
1546,1.318
1547,0.1049
1548,0.6804
1549,0.5846
1550,0.1598
1551,0.4641
1552,0.1983
1553,-0.2117
1554,0.6223
1555,-0.5451
1556,0.3296
1557,-0.6535
1558,0.4524
1559,-0.869
1560,-0.05029
1561,0.2667
1562,-0.564
1563,-0.08888
1564,0.2093
1565,-0.4765
1566,0.04849
1567,-0.1595
1568,0.3663
1569,0.773
1570,0.05637
1571,0.5917
1572,-0.3208
1573,0.208
1574,-0.1895
1575,0.5458
1576,0.259
1577,-0.2511
1578,-0.1409
1579,0.1341
1580,0.7076
1581,-0.6892
1582,-0.2772
1583,0.9698
1584,0.6283
1585,-0.421
1586,0.7143
1587,0.6396
1588,0.06289
1589,0.4097
1590,-0.3181
1591,-1.361
1592,0.4694
1593,0.3712
1594,-0.4864
1595,-0.08223
1596,0.06976
1597,0.3025
1598,0.5527
1599,0.1447
1600,0.9379
1601,-0.8454
1602,0.6303
1603,-0.3023
1604,0.6379
1605,-0.6796
1606,0.7879
1607,-0.0721
1608,0.1151
1609,1.182
1610,0.8676
1611,0.556
1612,0.3727
1613,-0.2059
1614,-0.429
1615,-0.1492
1616,0.4103
1617,0.3591
1618,-0.1879
1619,0.1376
1620,-0.1024
1621,0.05891
1622,0.2516
1623,0.8247
1624,-0.2798
1625,-0.6514
1626,-0.1987
1627,0.9313
1628,0.2461
1629,0.7402
1630,0.6532
1631,0.3173
1632,0.2847
1633,-0.7441
1634,-0.03685
1635,-0.9722
1636,0.8334
1637,-0.1369
1638,0.6505
1639,0.8975
1640,0.1819
1641,0.525
1642,-0.4713
1643,-0.2452
1644,-0.6022
1645,0.4104
1646,0.4546
1647,-0.634
1648,-0.08741
1649,0.02031
1650,-0.0825
1651,-0.4436
1652,-0.193
1653,0.1396
1654,0.2378
1655,-0.2113
1656,0.4653
1657,-0.07303
1658,0.6253
1659,-0.06114
1660,-0.5743
1661,-0.5098
1662,-0.4617
1663,0.09567
1664,-0.1176
1665,-0.08792
1666,0.05853
1667,0.1916
1668,-0.4739
1669,1.097
1670,0.3334
1671,0.6909
1672,0.151
1673,0.4841
1674,-0.06716
1675,0.5419
1676,-0.3452
1677,1.04
1678,-0.3375
1679,-0.1859
1680,0.3239
1681,0.2878
1682,0.4594
1683,-0.02545
1684,-0.3563
1685,-0.9031
1686,0.407
1687,0.1514
1688,0.3503
1689,0.3489
1690,-0.06635
1691,-0.4167
1692,0.7088
1693,-0.271
1694,0.07279
1695,0.458
1696,0.2891
1697,-0.8095
1698,0.2241
1699,0.5707
1700,-0.2266
1701,-0.2869
1702,-0.5414
1703,0.7451
1704,0.7867
1705,0.5118
1706,-0.5471
1707,0.696
1708,0.07316
1709,0.04539
1710,0.1515
1711,-0.3318
1712,0.255
1713,-0.1868
1714,-0.07976
1715,0.03676
1716,0.02751
1717,-0.03784
1718,-0.1583
1719,-0.1485
1720,0.4552
1721,-0.1238
1722,0.05346
1723,0.09984
1724,0.3543
1725,0.1195
1726,-0.01688
1727,0.3001
1728,-0.00532
1729,-0.2656
1730,0.4487
1731,-0.1622
1732,0.139
1733,0.6684
1734,-0.8219
1735,-0.2451
1736,0.4145
1737,-0.1782
1738,0.2577
1739,0.7607
1740,0.1296
1741,0.5024
1742,0.5375
1743,-0.1918
1744,-0.153
1745,1.181
1746,-0.148
1747,-0.3
1748,-0.1549
1749,0.6131
1750,0.009339
1751,-0.5777
1752,-0.1291
1753,0.2291
1754,0.06259
1755,0.1343
1756,0.1742
1757,0.2672
1758,0.1918
1759,-0.3163
1760,0.9126
1761,0.1016
1762,0.4122
1763,-0.1906
1764,0.681
1765,0.2317
1766,-0.5561
1767,-0.8124
1768,-0.03255
1769,-0.2411
1770,-0.2663
1771,0.05884
1772,-0.383
1773,0.2296
1774,-0.31
1775,0.2114
1776,-0.3832
1777,0.1158
1778,-0.282
1779,0.8499
1780,-0.4849
1781,0.7961
1782,0.5636
1783,0.4094
1784,0.969
1785,0.337
1786,0.866
1787,0.3806
1788,0.253
1789,-0.1168
1790,-0.07566
1791,0.4348
1792,-0.4706
1793,0.3941
1794,0.2069
1795,0.2135
1796,0.1299
1797,-1.135
1798,0.799
1799,0.5815
1800,-0.08964
1801,0.592
1802,0.5928
1803,-0.8109
1804,0.5946
1805,0.3362
1806,-0.1739
1807,-0.388
1808,-0.4989
1809,-0.2271
1810,-0.1631
1811,-0.2385
1812,-0.289
1813,-0.6998
1814,0.1564
