t,eps_f,eps_g
810,0.0384615,0.00480769
820,0.0384615,0.00480769
830,0.0384615,0.00480769
840,0.0384615,0.00480769
850,0.0384615,0.00480769
860,0.0384615,0.00480769
870,0.0384615,0.00480769
880,0.0384615,0.00480769
890,0.0384615,0.00480769
900,0.0384615,0.00480769
910,0.0384615,0.00480769
920,0.0384615,0.00480769
930,0.0384615,0.00480769
940,0.0384615,0.00480769
950,0.0384615,0.00480769
960,0.0384615,0.00480769
970,0.0384615,0.00480769
980,0.0384615,0.00480769
990,0.0384615,0.00480769
1000,0.0384615,0.00480769
1010,0.0384615,0.00480769
1020,0.0384615,0.00480769
1030,0.0384615,0.00480769
1040,0.0384615,0.00480769
1050,0.0384615,0.00480769
1060,0.0384615,0.00480769
1070,0.0384615,0.00480769
1080,0.0384615,0.00480769
1090,0.0384615,0.00480769
1100,0.0384615,0.00480769
1110,0.0384615,0.00480769
1120,0.0384615,0.00480769
1130,0.0384615,0.00480769
1140,0.0384615,0.00480769
1150,0.0384615,0.00480769
1160,0.0384615,0.00480769
1170,0.0384615,0.00480769
1180,0.0384615,0.00480769
1190,0.0384615,0.00480769
1200,0.0384615,0.00480769
1210,0.0384615,0.00480769
1220,0.0384615,0.00480769
1230,0.0384615,0.00480769
1240,0.0384615,0.00480769
1250,0.0384615,0.00480769
1260,0.0384615,0.00480769
1270,0.0384615,0.00480769
1280,0.0384615,0.00480769
1290,0.0384615,0.00480769
1300,0.0384615,0.00480769
1310,0.0384615,0.00480769
1320,0.0384615,0.00480769
1330,0.0384615,0.00480769
1340,0.0384615,0.00480769
1350,0.0384615,0.00480769
1360,0.0384615,0.00480769
1370,0.0384615,0.00480769
1380,0.0384615,0.00480769
1390,0.0384615,0.00480769
1400,0.0384615,0.00480769
1410,0.0384615,0.00480769
1420,0.0384615,0.00480769
1430,0.0384615,0.00480769
1440,0.0384615,0.00480769
1450,0.0384615,0.00480769
1460,0.0384615,0.00480769
1470,0.0384615,0.00480769
1480,0.0384615,0.00480769
1490,0.0384615,0.00480769
1500,0.0384615,0.00480769
1510,0.0384615,0.00480769
1520,0.0384615,0.00480769
1530,0.0384615,0.00480769
1540,0.0384615,0.00480769
1550,0.0384615,0.00480769
1560,0.0384615,0.00480769
1570,0.0384615,0.00480769
1580,0.0384615,0.00480769
1590,0.0384615,0.00480769
1600,0.0384615,0.00480769
1610,0.0384615,0.00480769
1620,0.0384615,0.00480769
1630,0.0384615,0.00480769
1640,0.0384615,0.00480769
1650,0.0384615,0.00480769
1660,0.0384615,0.00480769
1670,0.0384615,0.00480769
1680,0.0384615,0.00480769
1690,0.0384615,0.00480769
1700,0.0384615,0.00480769
1710,0.0384615,0.00480769
1720,0.0384615,0.00480769
1730,0.0384615,0.00480769
1740,0.0384615,0.00480769
1750,0.0384615,0.00480769
1760,0.0384615,0.00480769
1770,0.0384615,0.00480769
1780,0.0384615,0.00480769
1790,0.0384615,0.00480769
1800,0.0384615,0.00480769
1810,0.0384615,0.00480769
1820,0.0384615,0.00480769
1830,0.0384615,0.00480769
1840,0.0384615,0.00480769
1850,0.0384615,0.00480769
1860,0.0384615,0.00480769
1870,0.0384615,0.00480769
1880,0.0384615,0.00480769
1890,0.0384615,0.00480769
1900,0.0384615,0.00480769
1910,0.0384615,0.00480769
1920,0.0384615,0.00480769
1930,0.0384615,0.00480769
1940,0.0384615,0.00480769
1950,0.0384615,0.00480769
1960,0.0384615,0.00480769
1970,0.0384615,0.00480769
1980,0.0384615,0.00480769
1990,0.0384615,0.00480769
2000,0.0384615,0.00480769
2010,0.0384615,0.00480769
2020,0.0384615,0.00480769
2030,0.0384615,0.00480769
2040,0.0384615,0.00480769
2050,0.0384615,0.00480769
2060,0.0384615,0.00480769
2070,0.0384615,0.00480769
2080,0.0384615,0.00480769
2090,0.0384615,0.00480769
2100,0.0384615,0.00480769
2110,0.0384615,0.00480769
2120,0.0384615,0.00480769
2130,0.0384615,0.00480769
2140,0.0384615,0.00480769
2150,0.0384615,0.00480769
2160,0.0384615,0.00480769
2170,0.0384615,0.00480769
2180,0.0384615,0.00480769
2190,0.0384615,0.00480769
2200,0.0384615,0.00480769
2210,0.0384615,0.00480769
2220,0.0384615,0.00480769
2230,0.0384615,0.00480769
2240,0.0384615,0.00480769
2250,0.0384615,0.00480769
2260,0.0384615,0.00480769
2270,0.0384615,0.00480769
2280,0.0384615,0.00480769
2290,0.0384615,0.00480769
2300,0.0384615,0.00480769
2310,0.0384615,0.00480769
2320,0.0384615,0.00480769
2330,0.0384615,0.00480769
2340,0.0384615,0.00480769
2350,0.0384615,0.00480769
2360,0.0384615,0.00480769
2370,0.0384615,0.00480769
2380,0.0384615,0.00480769
2390,0.0384615,0.00480769
2400,0.0384615,0.00480769
2410,0.0384615,0.00480769
2420,0.0384615,0.00480769
2430,0.0384615,0.00480769
2440,0.0384615,0.00480769
2450,0.0384615,0.00480769
2460,0.0384615,0.00480769
2470,0.0384615,0.00480769
2480,0.0384615,0.00480769
2490,0.0384615,0.00480769
2500,0.0384615,0.00480769
2510,0.0384615,0.00480769
2520,0.0384615,0.00480769
2530,0.0384615,0.00480769
2540,0.0384615,0.00480769
2550,0.0384615,0.00480769
2560,0.0384615,0.00480769
2570,0.0384615,0.00480769
2580,0.0384615,0.00480769
2590,0.0384615,0.00480769
2600,0.0384615,0.00480769
2610,0.0384615,0.00480769
2620,0.0384615,0.00480769
2630,0.0384615,0.00480769
2640,0.0384615,0.00480769
2650,0.0384615,0.00480769
2660,0.0384615,0.00480769
2670,0.0384615,0.00480769
2680,0.0384615,0.00480769
2690,0.0384615,0.00480769
2700,0.0384615,0.00480769
2710,0.0384615,0.00480769
2720,0.0384615,0.00480769
2730,0.0384615,0.00480769
2740,0.0384615,0.00480769
2750,0.0384615,0.00480769
2760,0.0384615,0.00480769
2770,0.0384615,0.00480769
2780,0.0384615,0.00480769
2790,0.0384615,0.00480769
2800,0.0384615,0.00480769
2810,0.0384615,0.00480769
2820,0.0384615,0.00480769
2830,0.0384615,0.00480769
2840,0.0384615,0.00480769
2850,0.0384615,0.00480769
2860,0.0384615,0.00480769
2870,0.0384615,0.00480769
2880,0.0384615,0.00480769
2890,0.0384615,0.00480769
2900,0.0384615,0.00480769
2910,0.0384615,0.00480769
2920,0.0384615,0.00480769
2930,0.0384615,0.00480769
2940,0.0384615,0.00480769
2950,0.0384615,0.00480769
2960,0.0384615,0.00480769
2970,0.0384615,0.00480769
2980,0.0384615,0.00480769
2990,0.0384615,0.00480769
3000,0.0384615,0.00480769
3010,0.0384615,0.00480769
3020,0.0384615,0.00480769
3030,0.0384615,0.00480769
3040,0.0384615,0.00480769
3050,0.0384615,0.00480769
3060,0.0384615,0.00480769
3070,0.0384615,0.00480769
3080,0.0384615,0.00480769
3090,0.0384615,0.00480769
3100,0.0384615,0.00480769
3110,0.0384615,0.00480769
3120,0.0384615,0.00480769
3130,0.0384615,0.00480769
3140,0.0384615,0.00480769
3150,0.0384615,0.00480769
3160,0.0384615,0.00480769
3170,0.0384615,0.00480769
3180,0.0384615,0.00480769
3190,0.0384615,0.00480769
3200,0.0384615,0.00480769
3210,0.0384615,0.00480769
3220,0.0384615,0.00480769
3230,0.0384615,0.00480769
3240,0.0384615,0.00480769
3250,0.0384615,0.00480769
3260,0.0384615,0.00480769
3270,0.0384615,0.00480769
3280,0.0384615,0.00480769
3290,0.0384615,0.00480769
3300,0.0384615,0.00480769
3310,0.0384615,0.00480769
3320,0.0384615,0.00480769
3330,0.0384615,0.00480769
3340,0.0384615,0.00480769
3350,0.0384615,0.00480769
3360,0.0384615,0.00480769
3370,0.0384615,0.00480769
3380,0.0384615,0.00480769
3390,0.0384615,0.00480769
3400,0.0384615,0.00480769
3410,0.0384615,0.00480769
3420,0.0384615,0.00480769
3430,0.0384615,0.00480769
3440,0.0384615,0.00480769
3450,0.0384615,0.00480769
3460,0.0384615,0.00480769
3470,0.0384615,0.00480769
3480,0.0384615,0.00480769
3490,0.0384615,0.00480769
3500,0.0384615,0.00480769
3510,0.0384615,0.00480769
3520,0.0384615,0.00480769
3530,0.0384615,0.00480769
3540,0.0384615,0.00480769
3550,0.0384615,0.00480769
3560,0.0384615,0.00480769
3570,0.0384615,0.00480769
3580,0.0384615,0.00480769
3590,0.0384615,0.00480769
3600,0.0384615,0.00480769
3610,0.0384615,0.00480769
3620,0.0384615,0.00480769
3630,0.0384615,0.00480769
3640,0.0384615,0.00480769
3650,0.0384615,0.00480769
3660,0.0384615,0.00480769
3670,0.0384615,0.00480769
3680,0.0384615,0.00480769
3690,0.0384615,0.00480769
3700,0.0384615,0.00480769
3710,0.0384615,0.00480769
3720,0.0384615,0.00480769
3730,0.0384615,0.00480769
3740,0.0384615,0.00480769
3750,0.0384615,0.00480769
3760,0.0384615,0.00480769
3770,0.0384615,0.00480769
3780,0.0384615,0.00480769
3790,0.0384615,0.00480769
3800,0.0384615,0.00480769
3810,0.0384615,0.00480769
3820,0.0384615,0.00480769
3830,0.0384615,0.00480769
3840,0.0384615,0.00480769
3850,0.0384615,0.00480769
3860,0.0384615,0.00480769
3870,0.0384615,0.00480769
3880,0.0384615,0.00480769
3890,0.0384615,0.00480769
3900,0.0384615,0.00480769
