t,|deltaS|
347,0.5204
348,0.5047
349,0.5308
350,0.03353
351,0.4564
352,0.1834
353,0.7917
354,1.367
355,0.2635
356,0.2851
357,0.9842
358,0.2537
359,0.5065
360,0.4703
361,0.02629
362,0.2459
363,0.2694
364,0.5979
365,0.05217
366,0.1807
367,0.2642
368,0.6116
369,0.03176
370,1.06
371,0.4936
372,2.345
373,1.106
374,0.04738
375,0.9495
376,0.7947
377,0.1512
378,0.6907
379,0.3754
380,0.1899
381,0.2131
382,1.45
383,0.3667
384,0.4694
385,0.06999
386,0.04298
387,0.5201
388,0.9379
389,1.18
390,1.652
391,0.04796
392,0.5935
393,0.1119
394,0.6516
395,0.2302
396,0.5382
397,2.197
398,1.06
399,1.872
400,0.3896
401,1.026
402,0.3155
403,0.0493
404,1.262
405,1.47
406,0.6952
407,0.1925
408,0.7022
409,0.06271
410,1.163
411,0.717
412,0.06714
413,2.598
414,0.3849
415,0.8463
416,0.8743
417,1.204
418,1.061
419,0.2493
420,0.238
421,1.503
422,0.2151
423,0.451
424,0.1458
425,0.05959
426,0.4049
427,0.6684
428,0.3408
429,0.19
430,0.3266
431,0.7313
432,0.4841
433,1.066
434,0.425
435,0.3996
436,0.8646
437,0.7322
438,0.7314
439,0.8621
440,0.6143
441,0.07504
442,0.02563
443,0.5327
444,0.1093
445,1.244
446,0.6172
447,1.157
448,0.2654
449,0.1046
450,0.7952
451,0.08385
452,2.401
453,0.3913
454,0.4163
455,1.559
456,2.507
457,0.02539
458,1.768
459,1.853
460,2.114
461,0.3293
462,0.6045
463,0.009192
464,1.28
465,1.101
466,1.583
467,0.3409
468,0.08412
469,0.5585
470,0.8703
471,0.2156
472,0.2649
473,0.5865
474,0.2879
475,0.4217
476,1.285
477,1.545
478,0.8835
479,0.3704
480,0.08943
481,2.1
482,1.09
483,0.0397
484,1.06
485,0.09184
486,1.885
487,0.2398
488,0.3324
489,0.5338
490,0.142
491,0.1883
492,0.4126
493,0.5123
494,0.05135
495,0.4203
496,0.1967
497,0.1873
498,0.7185
499,0.153
500,0.9663
501,0.1827
502,1.047
503,0.9064
504,0.5397
505,0.2988
506,0.7591
507,0.2056
508,0.3365
509,0.6769
510,0.2907
511,0.09195
512,0.4273
513,0.1332
514,0.1008
515,0.7041
516,1.85
517,2.008
518,0.5313
519,0.2723
520,0.3399
521,0.1849
522,0.2449
523,1.545
524,0.9086
525,0.829
526,0.0909
527,0.8213
528,0.06051
529,0.8342
530,1.122
531,0.3577
532,0.5781
533,0.769
534,1.394
535,1.808
536,0.0583
537,0.5352
538,0.2605
539,0.7186
540,0.07528
541,1.166
542,0.8777
543,0.4012
544,1.042
545,0.6555
546,1.288
547,2.038
548,0.7814
549,0.5413
550,0.6908
551,0.1413
552,0.3295
553,0.388
554,0.7139
555,1.461
556,0.6637
557,0.05436
558,0.5177
559,0.402
560,2.243
561,1.063
562,0.103
563,0.4406
564,1.869
565,0.5798
566,0.9057
567,0.5612
568,1.441
569,0.6725
570,0.7154
571,0.3199
572,1.008
573,0.09959
574,0.4561
575,0.8041
576,0.07931
577,1.264
578,0.4129
579,0.2621
580,0.6119
581,1.609
582,0.984
583,0.4817
584,0.07627
585,1.319
586,0.221
587,0.4624
588,0.6157
589,0.9337
590,1.463
591,1.445
592,0.4617
593,1.448
594,0.2824
595,0.2727
596,0.3544
597,0.9966
598,0.6401
599,0.218
600,0.4545
601,0.1767
602,0.3925
603,0.6509
604,0.3782
605,0.5671
606,0.4222
607,0.245
608,0.298
609,1.015
610,0.4712
611,0.03842
612,0.4685
613,0.2905
614,0.2142
615,0.03141
616,2.158
617,0.1483
618,0.4427
619,0.3945
620,0.2619
621,1.122
622,2.056
623,0.7415
624,0.6038
625,1.294
626,0.4558
627,1.331
628,0.1346
629,0.3556
630,0.2084
631,0.0412
632,0.8799
633,0.2556
634,1.63
635,1.327
636,0.2384
637,0.7214
638,0.03723
639,1.028
640,0.7291
641,0.3314
642,0.7078
643,1.01
644,0.09462
645,0.1457
646,2.571
647,0.2659
648,0.5844
649,0.5307
650,0.2897
651,0.007605
652,1.197
653,5.818e-05
654,0.3835
655,0.4861
656,0.8149
657,0.6551
658,0.4786
659,0.8757
660,0.5723
661,1.497
662,0.1491
663,0.2175
664,0.1302
665,0.9799
666,0.1978
667,0.5683
668,0.767
669,0.2935
670,0.1574
671,0.1348
672,0.1469
673,0.5144
674,0.4127
675,0.08595
676,0.7054
677,0.4598
678,2.167
679,0.1807
680,0.3712
681,0.895
682,1.383
683,0.2417
684,0.1313
685,0.6092
686,1.022
687,1.704
688,1.49
689,0.8103
690,0.461
691,0.4105
692,0.8814
693,0.7138
694,0.9503
695,0.4625
696,1.2
697,0.8146
698,0.1833
699,0.4697
700,1.337
701,0.3249
702,1.129
703,0.5878
704,0.795
705,1.063
706,0.4076
707,0.5791
708,0.599
709,1.438
710,0.3683
711,0.8694
712,1.957
713,0.4368
714,0.3842
715,0.1204
716,1.143
717,0.5788
718,0.06397
719,0.2773
720,0.2744
721,0.466
722,0.9534
723,0.4633
724,0.2684
725,0.4659
726,0.2535
727,0.886
728,1.037
729,0.06825
730,0.7624
731,1.438
732,0.04541
733,1.09
734,1.055
735,1.325
736,0.1124
737,1.551
738,0.1165
739,1.011
740,1.289
741,0.4743
742,0.7488
743,0.167
744,0.4938
745,0.1693
746,0.5714
747,0.8159
748,1.334
749,0.2133
750,0.977
751,0.4698
752,0.3005
753,1.038
754,0.4537
755,2.092
756,1.063
757,0.1219
758,0.6528
759,0.6338
760,1.282
761,0.5915
762,0.8715
763,0.7487
764,0.438
765,0.7932
766,0.12
767,1.049
768,0.3638
769,0.8522
770,0.5532
771,0.9128
772,0.3134
773,0.05291
774,0.6278
775,1.786
776,0.474
777,0.8745
778,0.3369
779,0.6564
780,0.5809
781,0.05529
782,0.06453
783,0.302
784,0.4717
785,0.879
786,1.08
787,0.9205
788,0.6566
789,0.2516
790,0.4899
791,0.1968
792,0.1366
793,0.3821
794,0.1122
795,2.798
796,0.4722
797,0.7712
798,1.46
799,0.9311
800,0.7314
801,0.08884
802,0.1464
803,0.01398
804,0.3707
805,1.109
806,0.06252
807,0.1159
808,1.528
809,0.3343
810,0.08251
811,0.4461
812,0.5527
813,0.6846
814,0.2941
815,0.3565
816,0.4294
817,0.02465
818,0.7873
819,0.2536
820,1.363
821,1.053
822,0.03488
823,0.8015
824,2.15
825,0.02325
826,1.255
827,0.0992
828,0.01859
829,0.7751
830,0.5837
831,0.2496
832,0.7734
833,0.02286
834,0.0334
835,0.7244
836,0.1059
837,0.1837
838,1.271
839,0.1227
840,0.9744
841,1.363
842,0.509
843,0.2593
844,0.2719
845,0.6066
846,0.9735
847,0.08457
848,0.1172
849,0.01185
850,0.2656
851,0.8063
852,0.4786
853,1.503
854,0.7527
855,0.2639
856,0.07537
857,1.295
858,0.07249
859,0.7728
860,0.3155
861,1.416
862,0.2306
863,0.2962
864,1.279
865,0.3035
866,0.4534
867,0.6663
868,0.7671
869,0.1222
870,1.387
871,0.4446
872,1.169
873,0.04449
874,0.8223
875,1.32
876,0.6634
877,0.1816
878,0.804
879,0.8479
880,0.4965
881,0.1437
882,0.5075
883,1.563
884,1.581
885,0.7342
886,0.5536
887,0.1087
888,0.3959
889,0.5667
890,1.5
891,0.8506
892,0.5619
893,0.1141
894,1.192
895,0.6205
896,0.6337
897,0.3637
898,0.735
899,0.001626
900,0.3963
901,0.3467
902,0.7111
903,1.254
904,0.4312
905,0.9403
906,0.1362
907,0.03689
908,0.8224
909,0.2862
910,0.04646
911,0.7688
912,0.1092
913,0.4212
914,0.3245
915,0.4359
916,0.2924
917,0.9205
918,0.4472
919,0.07411
920,0.3785
921,1.43
922,1.881
923,0.3699
924,0.2887
925,0.5497
926,0.8433
927,1.153
928,0.6429
929,0.601
930,0.682
931,1.398
932,0.191
933,0.6486
934,1.636
935,0.05659
936,0.1163
937,0.5857
938,0.1251
939,2.002
940,0.02398
941,0.01322
942,0.1357
943,0.6666
944,1.332
945,1.297
946,0.9646
947,1.307
948,0.2647
949,0.645
950,0.4152
951,0.7531
952,0.009024
953,0.1754
954,1.081
955,1.023
956,0.3123
957,0.932
958,0.2181
959,0.2545
960,1.164
961,0.7552
962,0.8391
963,1.636
964,0.3416
965,2.256
966,1.064
967,0.07639
968,0.5505
969,0.5319
970,0.1513
971,1.082
972,0.1815
973,0.9168
974,0.5038
975,1.069
976,0.8623
977,0.4725
978,1.165
979,0.0007931
980,0.5789
981,1.008
982,0.4273
983,0.961
984,2.524
985,0.4168
986,1.328
987,0.8578
988,0.4123
989,0.4649
990,1.086
991,0.2665
992,0.168
993,0.5052
994,0.1652
995,0.196
996,0.02992
997,0.7043
998,0.6794
999,0.4922
1000,0.6019
1001,0.107
1002,0.3632
1003,0.1195
1004,0.03692
1005,0.7268
1006,0.7954
1007,1.361
1008,0.4913
1009,0.7741
1010,0.9652
1011,0.01028
1012,0.04832
1013,1.798
1014,0.2837
1015,1.09
1016,0.3503
1017,0.6594
1018,0.7215
1019,0.8684
1020,0.4018
1021,0.2529
1022,1.061
1023,1.161
1024,0.03657
1025,0.02124
1026,1.6
1027,1.502
1028,1.42
1029,0.03955
1030,0.4793
1031,0.5441
1032,0.2899
1033,0.6746
1034,1.452
1035,0.5661
1036,0.9783
1037,0.05855
1038,0.6486
1039,1.164
1040,2.051
1041,0.8483
1042,0.2424
1043,0.4571
1044,0.534
1045,0.7466
1046,1.631
1047,0.9932
1048,0.4124
1049,0.2968
1050,0.1011
1051,0.2925
1052,1.194
1053,0.494
1054,1.035
1055,0.3521
1056,1.434
1057,0.2934
1058,0.3676
1059,1.36
1060,0.8998
1061,0.6533
1062,1.008
1063,0.03859
1064,0.7727
1065,1.785
1066,0.7661
1067,1.172
1068,1.521
1069,0.9436
1070,0.2655
1071,0.9862
1072,0.1374
1073,0.44
1074,0.4143
1075,0.205
1076,0.5169
1077,0.1792
1078,0.8116
1079,0.4205
1080,0.5072
1081,0.5803
1082,1.204
1083,0.7162
1084,0.08418
1085,1.141
1086,0.01024
1087,0.9198
1088,0.2989
1089,0.1185
1090,0.3521
1091,0.2204
1092,0.1801
1093,1.224
1094,0.05301
1095,0.9171
1096,0.9014
1097,0.3553
1098,1.248
1099,0.09277
1100,0.5322
1101,0.2778
1102,0.6491
1103,0.433
1104,1.7
1105,0.004743
1106,0.6042
1107,0.7778
1108,0.2506
1109,0.03187
1110,0.5825
1111,1.049
1112,0.4022
1113,1.903
1114,0.1076
1115,1.346
1116,0.8588
1117,0.05982
1118,0.2789
1119,0.5356
1120,0.07246
1121,0.9794
1122,0.5454
1123,0.7281
1124,0.305
1125,0.5267
1126,0.4543
1127,0.1858
1128,0.138
1129,0.458
1130,0.8309
1131,0.4598
1132,0.09156
1133,1.113
1134,0.5872
1135,0.7384
1136,0.315
1137,0.5315
1138,1.45
1139,0.6841
1140,1.408
1141,0.2127
1142,0.0484
1143,1.633
1144,0.3816
1145,0.08178
1146,1.801
1147,0.1916
1148,0.3889
1149,0.8567
1150,0.1543
1151,1.189
1152,0.7251
1153,0.4473
1154,0.9794
1155,0.2451
1156,0.933
1157,1.696
1158,0.9088
1159,0.3553
1160,1.437
1161,0.09131
1162,0.8073
1163,0.387
1164,0.01767
1165,0.1626
1166,0.02321
1167,1.015
1168,1.148
1169,0.9194
1170,0.3342
1171,0.7157
1172,2.012
1173,1.038
1174,0.5624
1175,0.782
1176,0.0367
1177,0.01181
1178,0.5437
1179,0.6154
1180,0.6306
1181,0.298
1182,0.5719
1183,0.869
1184,0.1066
1185,0.02377
1186,0.4911
1187,0.7519
1188,0.4848
1189,1.29
1190,0.01698
1191,0.1817
1192,0.338
1193,1.561
1194,0.3277
1195,1.173
1196,0.6007
1197,1.093
1198,0.473
1199,0.1443
1200,0.3177
1201,1.189
1202,0.3553
1203,0.3207
1204,0.7815
1205,0.6803
1206,0.5301
1207,1.244
1208,0.7028
1209,0.6204
1210,0.5583
1211,0.1646
1212,0.5036
1213,1.177
1214,0.4139
1215,0.1353
1216,0.293
1217,0.08531
1218,0.9333
1219,0.3476
1220,0.209
1221,0.5664
1222,1.343
1223,0.5146
1224,1.306
1225,1.71
1226,0.8478
1227,0.4574
1228,0.08997
1229,1.476
1230,1.247
1231,0.5187
1232,0.9312
1233,0.5061
1234,1.124
1235,0.8917
1236,1.024
1237,1.154
1238,0.208
1239,2.294
1240,1.115
1241,0.813
1242,0.4556
1243,0.204
1244,0.3497
1245,1.256
1246,0.1094
1247,1.157
1248,0.3563
1249,0.2598
1250,0.6088
1251,0.4931
1252,0.7352
1253,1.306
1254,0.751
1255,0.6356
1256,0.3306
1257,0.05968
1258,0.6755
1259,1.073
1260,0.1846
1261,1.059
1262,0.8573
1263,0.7508
1264,0.5388
1265,1.775
1266,0.1643
1267,0.9116
1268,1.504
1269,0.7727
1270,0.3765
1271,0.5077
1272,0.3973
1273,0.8578
1274,0.2648
1275,0.7298
1276,1.159
1277,0.03494
1278,0.9853
1279,0.09228
1280,0.1518
1281,0.6878
1282,0.5661
1283,0.6676
1284,0.5153
1285,0.4124
1286,1.881
1287,1.472
1288,0.5411
1289,0.5556
1290,0.6747
1291,0.3667
1292,0.2197
1293,0.01749
1294,0.5486
1295,0.7479
1296,0.6949
1297,0.4621
1298,0.02183
1299,0.0484
1300,0.5412
1301,0.3342
1302,0.9406
1303,0.07568
1304,0.4345
1305,0.1976
1306,0.838
1307,0.5514
1308,0.07118
1309,0.4222
1310,0.8587
1311,0.3311
1312,0.4248
1313,0.07403
1314,1.852
1315,0.7834
1316,0.1965
1317,0.9031
1318,0.196
1319,0.1172
1320,1.342
1321,0.7971
1322,0.3548
1323,0.1393
1324,0.3904
1325,0.265
1326,0.4993
1327,0.926
1328,1.638
1329,0.1245
1330,0.3294
1331,0.09031
1332,0.7384
1333,0.8345
1334,0.984
1335,0.5248
1336,0.9526
1337,0.5339
1338,0.228
1339,0.8196
1340,0.2892
1341,0.2529
1342,0.2877
1343,0.5189
1344,0.9349
1345,0.9682
1346,0.9661
1347,0.03459
1348,0.6454
1349,0.6148
1350,0.7656
1351,2.141
1352,0.2484
1353,0.08204
1354,0.244
1355,0.2284
1356,0.6409
1357,0.03606
1358,0.2129
1359,0.5083
1360,1.235
1361,1.131
1362,1.001
1363,1.293
1364,0.7109
1365,0.548
1366,1.578
1367,0.877
1368,0.5911
1369,0.2107
1370,0.4136
1371,0.1188
1372,0.5238
1373,0.3713
1374,1.258
1375,0.6616
1376,0.2059
1377,0.89
1378,0.3401
1379,0.4042
1380,0.7946
1381,1.032
1382,0.5349
1383,0.1078
1384,0.7595
1385,1.835
1386,0.01176
1387,0.2312
1388,0.5328
1389,0.5399
1390,0.2347
1391,1.563
1392,0.2828
1393,1.509
1394,0.9028
1395,0.9706
1396,1.056
1397,0.5531
1398,0.1115
1399,0.4467
1400,0.9437
1401,0.2322
1402,0.01917
1403,0.7224
1404,0.915
1405,0.1829
1406,1.086
1407,0.5142
1408,0.8017
1409,2.341
1410,1.413
1411,0.6712
1412,0.9519
1413,0.4533
1414,0.1124
1415,1.544
1416,0.1307
1417,1.734
1418,0.7864
1419,1.023
1420,0.6034
1421,0.6248
1422,1.053
1423,0.5291
1424,2.828
1425,0.04378
1426,0.5088
1427,0.5956
1428,0.1809
1429,0.45
1430,0.08205
1431,0.7156
1432,1.475
1433,1.108
1434,1.488
1435,0.6678
1436,1.06
1437,0.9416
1438,0.7426
1439,1.566
1440,0.5837
1441,0.01612
1442,0.05469
1443,0.2338
1444,1.837
1445,0.6899
1446,0.1651
1447,0.7989
1448,0.2194
1449,0.4331
1450,0.4065
1451,1.175
1452,0.1204
1453,1.584
1454,0.5425
1455,1.807
1456,0.473
1457,0.8155
1458,0.7148
1459,0.4178
1460,0.5273
1461,1.09
1462,0.2377
1463,0.9436
1464,0.09408
1465,0.1099
1466,0.07071
1467,0.2028
1468,1.129
1469,0.03081
1470,0.3399
1471,1.225
1472,0.1858
1473,1.602
1474,1.27
1475,0.0864
1476,0.7493
1477,0.1671
1478,1.271
1479,0.2801
1480,1.066
1481,0.508
1482,0.2835
1483,0.3035
1484,0.0553
1485,0.5125
1486,0.4912
1487,0.3885
1488,0.7946
1489,0.9793
1490,0.7057
1491,0.3748
1492,0.6905
1493,0.8396
1494,0.9552
1495,1.325
1496,1.044
1497,0.1086
1498,0.07482
1499,0.3286
1500,0.5051
1501,0.246
1502,0.3426
1503,1.189
1504,0.6077
1505,0.4522
1506,0.6715
1507,1.257
1508,0.6789
1509,0.568
1510,0.8345
1511,0.6681
1512,0.6363
1513,0.6877
1514,0.0762
1515,2.445
1516,1.617
1517,2.114
1518,0.1203
1519,0.9317
1520,1.019
1521,0.3809
1522,0.9328
1523,0.03411
1524,0.07995
1525,0.1081
1526,0.6559
1527,1.259
1528,0.6958
1529,0.2493
1530,1.706
1531,0.8104
1532,0.3083
1533,0.2544
1534,0.1497
1535,0.3541
1536,1.607
1537,1.017
1538,0.4369
1539,0.9819
1540,1.11
1541,1.152
1542,0.6962
1543,2.568
1544,0.389
1545,1.181
1546,0.6657
1547,1.354
1548,2.062
1549,0.7842
1550,0.351
1551,0.4986
1552,0.9243
1553,0.2294
1554,0.3465
1555,0.9687
1556,0.9857
1557,0.1006
1558,0.2742
1559,0.122
1560,0.4333
1561,1.613
1562,0.6973
1563,0.5113
1564,0.768
1565,1.791
1566,0.5594
1567,0.2135
1568,0.8753
1569,0.3712
1570,0.4193
1571,0.6912
1572,0.2419
1573,0.5286
1574,0.1102
1575,0.3646
1576,0.4057
1577,0.1463
1578,0.1159
1579,1.437
1580,0.8739
1581,2.424
1582,0.1226
1583,0.9319
1584,1.297
1585,0.3243
1586,0.8768
1587,0.3046
1588,1.071
1589,0.4173
1590,0.7995
1591,1.157
1592,0.06243
1593,0.8932
1594,0.4356
1595,0.1327
1596,0.1676
1597,1.31
1598,1.232
1599,1.778
1600,1.4
1601,0.2652
1602,0.4107
1603,1.857
1604,0.3186
1605,0.02103
1606,0.6068
1607,0.3425
1608,0.6014
1609,0.4004
1610,0.3386
1611,0.3187
1612,0.08392
1613,0.309
1614,0.5836
1615,0.8204
1616,0.4941
1617,1.112
1618,2.075
1619,1.732
1620,0.4935
1621,0.4503
1622,0.9656
1623,0.09536
1624,0.09231
1625,0.1865
1626,0.1045
1627,0.8389
1628,0.9972
1629,0.4251
1630,0.3417
1631,0.3192
1632,0.9728
1633,0.5171
1634,1.611
1635,0.3702
1636,0.3849
1637,0.4613
1638,1.645
1639,1.21
1640,0.7196
1641,1.578
1642,0.04798
1643,1.344
1644,0.2834
1645,0.05806
1646,1.082
1647,0.2194
1648,0.5017
1649,1.342
1650,0.2917
1651,0.2704
1652,1.175
1653,0.02381
1654,0.1472
1655,0.4453
1656,0.01953
1657,0.3445
1658,0.5586
1659,0.05478
1660,0.1495
1661,0.1518
1662,0.9082
1663,0.06378
1664,0.8756
1665,1.337
1666,0.1095
1667,0.7949
1668,0.2465
1669,0.4869
1670,1.354
1671,0.4474
1672,1.207
1673,0.3324
1674,1.109
1675,0.2359
1676,0.1099
1677,1.021
1678,0.4648
1679,0.06236
1680,0.7683
1681,0.1331
1682,0.3828
1683,0.4001
1684,0.2294
1685,0.6666
1686,0.8966
1687,0.7204
1688,0.6951
1689,0.5235
1690,0.545
1691,0.5679
1692,0.27
1693,0.3711
1694,0.7542
1695,0.1948
1696,0.6926
1697,0.2367
1698,1.082
1699,1.511
1700,0.4318
1701,1.379
1702,0.6675
1703,1.62
1704,0.4901
1705,2.065
1706,0.6965
1707,1.026
1708,0.06938
1709,0.5878
1710,0.5093
1711,0.6582
1712,0.9442
1713,0.4347
1714,0.6585
1715,0.9904
1716,0.232
1717,0.2626
1718,1.303
1719,1.281
1720,0.608
1721,0.3187
1722,1.071
1723,0.7366
1724,0.6415
1725,2.142
1726,2.022
1727,0.2264
1728,0.6069
1729,0.72
1730,0.5561
1731,1.46
1732,0.3425
1733,0.3032
1734,1.064
1735,1.994
1736,0.1086
1737,0.2939
1738,0.5135
1739,0.9372
1740,0.9318
1741,0.7863
1742,0.1509
1743,1.583
1744,1.462
1745,0.9512
1746,0.336
1747,0.1009
1748,0.2576
1749,0.7633
1750,0.637
1751,0.1741
1752,1.275
1753,1.377
1754,1.16
1755,0.4035
1756,0.2298
1757,0.5021
1758,1.56
1759,0.5763
1760,0.06152
1761,0.5194
1762,0.1511
1763,0.6465
1764,0.2011
1765,0.3652
1766,1.42
1767,1.213
1768,0.6894
1769,0.03278
1770,1.188
1771,0.2376
1772,0.7565
1773,0.5988
1774,0.0272
1775,0.6803
1776,0.6266
1777,0.6849
1778,0.2446
1779,0.444
1780,1.183
1781,0.3712
1782,0.2789
1783,0.04594
1784,1.893
1785,1.061
1786,1.058
1787,0.8755
1788,0.9336
1789,1.406
1790,1.269
1791,0.7887
1792,0.9652
1793,0.4643
1794,1.65
1795,0.5104
1796,0.2716
1797,0.6608
1798,1.635
1799,0.9604
1800,0.1672
1801,0.002533
1802,0.4236
1803,0.5716
1804,1.296
1805,0.2829
1806,0.4273
1807,1.293
1808,0.8357
1809,1.96
1810,1.209
1811,0.6818
1812,0.4196
1813,0.6789
1814,0.1678
1815,1.529
1816,0.04214
1817,1.71
1818,0.3348
1819,0.1205
1820,0.9883
1821,0.01198
1822,0.3458
1823,0.1792
1824,0.3392
1825,0.9589
1826,1.444
1827,0.467
1828,0.8068
1829,0.4915
1830,0.4902
1831,0.2679
1832,0.9337
1833,0.08815
1834,0.2207
1835,0.6043
1836,1.022
1837,0.7372
1838,1.196
1839,1.082
1840,0.9227
1841,0.3657
1842,0.1938
1843,0.6362
1844,0.1806
1845,1.019
1846,0.3889
1847,0.5281
1848,1.045
1849,0.07595
1850,0.4714
1851,0.08525
1852,0.211
1853,0.2406
1854,0.3959
1855,0.7531
1856,0.4686
1857,0.3804
1858,0.6712
1859,0.3596
1860,0.1762
1861,0.7506
1862,1.434
1863,0.5822
1864,0.5942
1865,0.1024
1866,0.1562
1867,0.5594
1868,0.5242
1869,0.5535
1870,0.4911
1871,0.1447
1872,0.7972
1873,0.5445
1874,0.1404
1875,0.8627
1876,0.3815
1877,1.31
1878,0.1565
1879,0.4777
1880,0.8922
1881,0.3014
1882,0.7198
1883,0.6442
1884,0.6432
1885,0.2019
1886,0.4709
1887,0.4477
1888,1.125
1889,0.4623
1890,0.5079
1891,0.9843
1892,0.8563
1893,1.607
1894,0.9282
1895,0.1133
1896,0.3837
1897,0.6741
1898,0.05494
1899,0.4915
1900,0.4767
1901,1.5
1902,1.152
1903,0.5363
1904,0.4668
1905,0.5269
1906,0.6965
1907,0.3238
1908,0.6996
1909,0.1431
1910,1.182
1911,0.04052
1912,0.7243
1913,0.3953
1914,0.06413
1915,0.0188
1916,0.674
1917,1.154
1918,0.9709
1919,1.422
1920,0.4694
1921,0.5882
1922,0.6027
1923,0.5067
1924,0.8229
1925,0.7043
1926,0.1757
1927,0.1517
1928,0.535
1929,0.1734
1930,0.2398
1931,0.03165
1932,0.7085
1933,0.4291
1934,1.253
1935,0.3606
1936,0.8414
1937,0.4916
1938,1.064
1939,0.2285
1940,0.4244
1941,0.4927
1942,0.237
