t,|deltaS|
414,0.4142
415,0.3725
416,0.08995
417,1.986
418,2.211
419,1.653
420,0.1201
421,1.697
422,3.028
423,0.5019
424,0.1907
425,0.7238
426,2.071
427,1.189
428,0.7023
429,1.62
430,1.171
431,0.2802
432,0.1652
433,0.7244
434,1.494
435,1.338
436,1.138
437,0.253
438,0.07069
439,0.8452
440,0.2883
441,0.6901
442,0.4944
443,0.2683
444,0.2827
445,1.09
446,0.9261
447,0.2336
448,1.32
449,0.8565
450,0.5007
451,0.3854
452,1.417
453,0.8235
454,0.9426
455,0.9697
456,2.552
457,0.1021
458,1.004
459,1.354
460,0.1579
461,3.425
462,0.9868
463,1.491
464,0.491
465,1.219
466,0.2004
467,1.011
468,0.632
469,1.522
470,0.4819
471,2.369
472,1.072
473,0.4384
474,0.5633
475,1.443
476,1.295
477,0.3073
478,1.169
479,2.027
480,0.638
481,0.3846
482,0.9882
483,0.1316
484,0.5765
485,1.227
486,0.8521
487,2.59
488,0.4514
489,0.5658
490,2.352
491,0.5636
492,0.9989
493,1.155
494,1.425
495,1.478
496,1.5
497,1.271
498,1.582
499,0.4698
500,0.8365
501,0.3112
502,1.506
503,0.8718
504,0.8813
505,0.942
506,0.9345
507,0.2085
508,1.555
509,0.7026
510,0.7027
511,0.6544
512,1.197
513,0.4761
514,0.954
515,0.03936
516,0.151
517,0.2282
518,0.4077
519,0.2848
520,0.3578
521,0.4738
522,0.3997
523,0.6089
524,3.083
525,1.18
526,0.7901
527,0.5321
528,0.05613
529,0.5143
530,1.403
531,0.5512
532,0.1413
533,0.2794
534,0.5301
535,1.053
536,1.811
537,1.249
538,1.113
539,0.6782
540,2.01
541,1.265
542,0.6065
543,0.3338
544,2.131
545,0.1289
546,1.243
547,2.296
548,0.3876
549,1.422
550,1.314
551,0.9204
552,2.438
553,0.9992
554,0.4452
555,0.5284
556,0.2575
557,0.3944
558,0.079
559,0.9923
560,0.0636
561,0.2069
562,0.5927
563,1.424
564,1.049
565,0.556
566,0.1136
567,0.7218
568,0.2228
569,0.5035
570,1.968
571,1.197
572,0.9884
573,0.4768
574,0.1003
575,0.4498
576,1.011
577,1.376
578,1.778
579,0.7901
580,0.3226
581,0.1155
582,1.383
583,0.5337
584,1.62
585,1.566
586,1.742
587,0.7476
588,1.545
589,0.819
590,1.635
591,0.3115
592,1.38
593,0.3763
594,0.4363
595,0.3894
596,0.593
597,1.634
598,0.697
599,1.746
600,0.9415
601,0.2625
602,0.7513
603,0.552
604,2.07
605,0.09048
606,1.009
607,0.1955
608,0.4012
609,0.9745
610,1.159
611,1.031
612,0.02222
613,1.178
614,0.3018
615,1.522
616,2.72
617,1.719
618,2.22
619,0.5972
620,0.5707
621,0.2125
622,0.092
623,0.005993
624,0.2282
625,1.012
626,0.3716
627,1.48
628,0.06844
629,1.112
630,0.7829
631,0.2646
632,0.3379
633,0.6869
634,1.07
635,0.456
636,2.484
637,0.6408
638,2.928
639,0.09785
640,0.4107
641,2.512
642,1.72
643,1.841
644,0.008184
645,0.347
646,0.03181
647,1.517
648,0.9513
649,0.116
650,0.8307
651,0.6669
652,0.002448
653,1.021
654,1.6
655,1.019
656,0.06226
657,0.173
658,0.098
659,0.6084
660,0.7369
661,1.163
662,1.048
663,1.547
664,0.2159
665,0.707
666,0.9991
667,1.779
668,0.1293
669,1.204
670,0.7927
671,1.154
672,0.6106
673,1.809
674,2.597
675,0.7617
676,0.7499
677,0.5254
678,0.16
679,0.6141
680,1.341
681,0.7252
682,0.3772
683,1.553
684,0.3031
685,1.224
686,0.8786
687,0.5506
688,2.307
689,0.3441
690,1.237
691,0.6904
692,0.5538
693,0.5819
694,0.113
695,0.8948
696,1.696
697,0.1233
698,1.029
699,0.9814
700,0.5239
701,1.493
702,1.046
703,0.1085
704,0.3713
705,2.135
706,2.156
707,0.1488
708,0.2681
709,1.054
710,1.359
711,3.208
712,0.7678
713,1.029
714,0.4199
715,1.474
716,1.095
717,0.7054
718,0.5436
719,0.8224
720,0.5491
721,0.5528
722,1.31
723,0.2056
724,0.3866
725,2.178
726,0.3765
727,0.5257
728,1.346
729,0.3253
730,0.2773
731,1.235
732,0.07665
733,0.9164
734,0.1954
735,0.5368
736,1.286
737,0.7895
738,1.85
739,1.042
740,2.306
741,0.2232
742,2.293
743,0.6627
744,0.6559
745,2.565
746,0.6547
747,1.568
748,1.563
749,0.1982
750,0.5504
751,0.1126
752,0.8911
753,1.077
754,1.131
755,0.3048
756,2.077
757,0.8788
758,0.3189
759,0.6622
760,0.01697
761,0.09698
762,0.8566
763,1.283
764,0.04795
765,0.1459
766,2.436
767,0.3671
768,0.8183
769,0.1441
770,0.4629
771,0.1499
772,0.8128
773,0.8547
774,0.8821
775,0.3579
776,1.711
777,0.6397
778,1.395
779,1.965
780,1.484
781,1.355
782,0.8745
783,1.292
784,0.3458
785,0.31
786,0.9736
787,1.39
788,1.749
789,0.4719
790,0.1113
791,1.396
792,0.6344
793,1.627
794,1.083
795,0.177
796,1.07
797,2.235
798,1.049
799,0.07989
800,1.016
801,2.279
802,0.567
803,1.704
804,0.7861
805,1.894
806,0.8158
807,1.269
808,1.362
809,0.09155
810,1.095
811,0.5637
812,0.5096
813,0.2174
814,0.9696
815,2.594
816,0.2514
817,1.77
818,0.7089
819,0.6957
820,1.183
821,0.8983
822,0.3172
823,0.8186
824,0.8277
825,2.079
826,0.1461
827,0.7697
828,0.1533
829,1.268
830,2.075
831,0.1073
832,0.5916
833,2.617
834,0.2733
835,0.2992
836,1.243
837,1.979
838,0.119
839,1.121
840,1.932
841,2.978
842,1.129
843,0.5844
844,1.183
845,0.1071
846,0.1396
847,0.8078
848,0.001624
849,0.09522
850,1.411
851,0.04116
852,2.709
853,0.2522
854,0.6231
855,0.6072
856,1.462
857,1.145
858,0.3767
859,0.6803
860,0.354
861,0.2332
862,0.7663
863,1.396
864,0.5648
865,0.9018
866,0.7499
867,0.7782
868,0.3404
869,0.9231
870,0.01604
871,0.7456
872,1.945
873,0.115
874,0.7027
875,1.638
876,1.339
877,1.288
878,3.146
879,0.004884
880,0.1407
881,0.9676
882,1.698
883,0.7696
884,1.23
885,1.029
886,0.4381
887,1.089
888,0.2079
889,2.371
890,1.355
891,1.229
892,2.163
893,1.307
894,0.3135
895,2.782
896,0.5416
897,0.5351
898,0.8421
899,0.4555
900,0.4416
901,0.7749
902,2.277
903,0.9482
904,1.721
905,0.1298
906,0.7337
907,0.7663
908,0.1998
909,1.143
910,1.059
911,2.173
912,1.69
913,1.934
914,0.4714
915,0.3922
916,0.2865
917,1.439
918,0.2684
919,0.6257
920,0.1054
921,1.144
922,0.8819
923,1.819
924,0.5955
925,0.0313
926,0.3965
927,0.1743
928,1.423
929,1.598
930,1.36
931,0.7103
932,1.953
933,3.893
934,0.865
935,0.8352
936,0.5618
937,2.565
938,0.2855
939,0.1118
940,1.582
941,0.9208
942,0.08454
943,0.1038
944,1.707
945,0.727
946,1.387
947,0.4043
948,1.206
949,0.393
950,1.919
951,2.589
952,0.2379
953,1.719
954,1.685
955,1.497
956,0.4507
957,0.4441
958,0.7586
959,0.4535
960,0.06158
961,0.0621
962,0.2948
963,1.51
964,1.98
965,2.081
966,0.4636
967,0.1504
968,0.1358
969,1.296
970,0.3829
971,0.5925
972,1.749
973,1.27
974,1.058
975,1.126
976,0.2835
977,0.9018
978,0.08192
979,0.2758
980,0.6533
981,1.28
982,0.3284
983,0.9008
984,2.467
985,2.403
986,0.1852
987,0.1431
988,0.4757
989,1.162
990,1.509
991,1.147
992,1.518
993,0.5023
994,0.2629
995,2.592
996,0.0683
997,1.349
998,1.442
999,0.3921
1000,0.476
1001,0.1705
1002,2.339
1003,0.8697
1004,1.584
1005,0.6162
1006,2.502
1007,0.7821
1008,1.177
1009,0.2349
1010,0.0184
1011,0.7485
1012,0.08762
1013,1.029
1014,0.6158
1015,0.1667
1016,1.788
1017,0.9717
1018,1.147
1019,1.096
1020,2.206
1021,0.3767
1022,2.976
1023,0.01694
1024,0.09516
1025,0.269
1026,0.8169
1027,0.4932
1028,1.847
1029,0.8924
1030,1.06
1031,1.244
1032,1.361
1033,0.8985
1034,1.524
1035,1.394
1036,0.1918
1037,1.714
1038,1.694
1039,1.625
1040,0.6995
1041,0.111
1042,1.77
1043,0.467
1044,0.686
1045,1.945
1046,1.069
1047,0.3686
1048,0.02698
1049,0.2615
1050,1.35
1051,2.06
1052,1.781
1053,0.3736
1054,0.3033
1055,0.6823
1056,0.6826
1057,0.6348
1058,1.043
1059,0.7591
1060,0.8744
1061,1.813
1062,0.2402
1063,0.675
1064,0.3593
1065,0.4443
1066,0.5124
1067,1.822
1068,3.114
1069,0.3678
1070,1.42
1071,0.06601
1072,2.532
1073,0.7132
1074,2.556
1075,1.796
1076,1.968
1077,1.751
1078,0.3766
1079,0.7469
1080,0.3493
1081,1.615
1082,0.794
1083,1.691
1084,1.027
1085,0.7882
1086,1.125
1087,0.3887
1088,0.3487
1089,0.1085
1090,0.08813
1091,2.714
1092,1.205
1093,0.1429
1094,1.15
1095,1.888
1096,0.08435
1097,1.347
1098,0.169
1099,0.4724
1100,1
1101,0.8567
1102,1.326
1103,0.2825
1104,1.279
1105,0.2969
1106,1.185
1107,0.4822
1108,0.1545
1109,1.61
1110,0.1738
1111,0.4561
1112,1.361
1113,0.6219
1114,3.243
1115,0.8638
1116,0.8714
1117,1.514
1118,1.145
1119,0.6683
1120,0.6644
1121,0.3317
1122,0.2739
1123,0.1917
1124,1.294
1125,0.2768
1126,0.08808
1127,0.8244
1128,0.3139
1129,0.4122
1130,0.9206
1131,2.58
1132,0.03492
1133,1.651
1134,0.3322
1135,1.452
1136,1.076
1137,2.123
1138,0.1764
1139,1.143
1140,0.1824
1141,2.075
1142,0.7415
1143,0.7736
1144,0.6254
1145,0.7954
1146,1.164
1147,0.1536
1148,2.481
1149,0.2772
1150,0.5265
1151,1.323
1152,1.812
1153,0.6429
1154,2.121
1155,1.405
1156,1.68
1157,1.859
1158,1.004
1159,1.193
1160,0.1064
1161,1.798
1162,1.346
1163,0.5978
1164,1.099
1165,0.1639
1166,1.562
1167,0.01409
1168,0.6647
1169,1.869
1170,1.185
1171,0.5043
1172,0.2227
1173,0.9965
1174,0.422
1175,1.161
1176,1.984
1177,1.238
1178,1.406
1179,2.559
1180,1.045
1181,0.4194
1182,0.6836
1183,0.2738
1184,2.534
1185,0.06403
1186,0.05241
1187,1.449
1188,2.26
1189,1.163
1190,0.3969
1191,0.04273
1192,0.2384
1193,1.257
1194,2.783
1195,0.8066
1196,1.416
1197,0.1572
1198,1.276
1199,1.004
1200,0.4065
1201,0.168
1202,0.4904
1203,0.8906
1204,0.1257
1205,0.2435
1206,0.2781
1207,2.016
1208,0.4116
1209,1.09
1210,0.1915
1211,0.5054
1212,3.038
1213,0.5021
1214,1.222
1215,0.212
1216,0.5975
1217,1.414
1218,2.412
1219,2.203
1220,0.1202
1221,2.401
1222,0.9211
1223,0.08409
1224,0.3043
1225,2.444
1226,2.29
1227,1.416
1228,0.2927
1229,0.8682
1230,0.1853
1231,0.000441
1232,0.03299
1233,1.186
1234,1.694
1235,0.5384
1236,0.5282
1237,0.3891
1238,0.6542
1239,0.368
1240,0.4305
1241,0.1481
1242,1.64
1243,0.05101
1244,1.696
1245,2.169
1246,1.839
1247,0.5209
1248,2.214
1249,0.5084
1250,0.5294
1251,0.1891
1252,0.6783
1253,0.7621
1254,0.09034
1255,0.5663
1256,0.8977
1257,0.3919
1258,0.3688
1259,0.4659
1260,1.109
1261,1.456
1262,1.888
1263,0.8001
1264,1.084
1265,2.09
1266,0.8993
1267,0.1689
1268,0.7528
1269,2.513
1270,1.563
1271,0.1242
1272,0.4008
1273,0.5168
1274,1.083
1275,2.858
1276,0.8672
1277,0.5412
1278,0.1779
1279,0.8817
1280,2.133
1281,0.5982
1282,1.136
1283,1.271
1284,0.5711
1285,0.2276
1286,0.2731
1287,1.833
1288,0.6109
1289,0.3329
1290,0.07873
1291,0.4671
1292,1.566
1293,0.944
1294,1.882
1295,0.07426
1296,1.613
1297,1.922
1298,1.616
1299,0.07107
1300,0.7084
1301,1.646
1302,1.763
1303,0.05379
1304,1.167
1305,0.5232
1306,0.3994
1307,1.668
1308,0.05477
1309,1.868
1310,1.722
1311,0.1121
1312,0.7224
1313,1.459
1314,0.475
1315,2.502
1316,1.024
1317,2.064
1318,0.399
1319,0.2834
1320,0.1925
1321,0.5101
1322,0.5575
1323,0.2965
1324,0.7401
1325,0.7545
1326,1.922
1327,0.6943
1328,1.294
1329,0.9966
1330,1.081
1331,1.675
1332,1.519
1333,0.3599
1334,0.5919
1335,1.367
1336,1.393
1337,1.041
1338,1.677
1339,1.259
1340,0.03083
1341,0.4535
1342,1.321
1343,0.8817
1344,2.115
1345,1.767
1346,0.5513
1347,0.9559
1348,1.19
1349,1.14
1350,0.5521
1351,0.2555
1352,0.976
1353,1.128
1354,1.099
1355,1.473
1356,0.4112
1357,0.418
1358,0.1651
1359,0.06491
1360,0.2904
1361,0.8925
1362,1.06
1363,0.2283
1364,0.8208
1365,1.584
1366,0.05655
1367,0.5782
1368,0.03719
1369,0.2586
1370,0.02237
1371,0.3118
1372,1.64
1373,0.4874
1374,0.3124
1375,0.1947
1376,0.7431
1377,0.7208
1378,0.9503
1379,0.01161
1380,2.178
1381,1.094
1382,0.01024
1383,3.316
1384,0.1762
1385,0.05731
1386,1.477
1387,1.327
1388,0.3909
1389,1.801
1390,0.8623
1391,1.706
1392,0.5814
1393,1.073
1394,0.9211
1395,3.83
1396,1.531
1397,0.5906
1398,1.467
1399,0.2715
1400,1.322
1401,0.1274
1402,1.346
1403,0.5475
1404,0.6769
1405,1.581
1406,0.2428
1407,0.5789
1408,0.5528
1409,0.6101
1410,0.6304
1411,1.618
1412,0.1952
1413,0.5955
1414,0.4843
1415,0.1036
1416,1.659
1417,0.1552
1418,2.554
1419,0.4743
1420,1.775
1421,1.373
1422,0.4128
1423,0.7432
1424,0.2165
1425,0.6746
1426,1.654
1427,1.051
1428,1.443
1429,0.7303
1430,0.6477
1431,0.4638
1432,0.3358
1433,0.5366
1434,0.03777
1435,0.1343
1436,1.258
1437,0.3347
1438,2.301
1439,1.045
1440,0.5501
1441,0.5301
1442,0.5604
1443,0.2398
1444,0.9614
1445,0.6805
1446,2.584
1447,1.341
1448,0.9879
1449,0.2232
1450,0.2795
1451,0.2118
1452,0.1548
1453,1.549
1454,0.5946
1455,1.154
1456,0.419
1457,0.2574
1458,0.1724
1459,0.1879
1460,0.1948
1461,1.049
1462,0.2314
1463,0.6104
1464,0.6039
1465,0.1235
1466,1.174
1467,2.574
1468,0.5268
1469,0.9212
1470,1.761
1471,0.0344
1472,0.63
1473,0.3547
1474,0.4517
1475,0.05949
1476,2.867
1477,1.284
1478,0.3037
1479,0.863
1480,2.4
1481,0.429
1482,0.6249
1483,0.8076
1484,0.5915
1485,0.8196
1486,0.693
1487,0.6417
1488,0.0477
1489,3.593
1490,0.05461
1491,1.323
1492,1.768
1493,1.62
1494,2.207
1495,0.5964
1496,0.6178
1497,0.7246
1498,0.7964
1499,1.623
1500,0.3622
1501,2.714
1502,0.1963
1503,0.9561
1504,0.2513
1505,0.2869
1506,0.9702
1507,0.3582
1508,1.759
1509,1.806
1510,0.4518
1511,0.1417
1512,0.4457
1513,0.002911
1514,0.2513
1515,0.7572
1516,0.5757
1517,1.027
1518,2.281
1519,0.7685
1520,1.694
1521,0.6253
1522,1.251
1523,0.6655
1524,0.3561
1525,0.2081
1526,0.07705
1527,1.467
1528,0.1282
1529,0.1534
1530,1.967
1531,1.041
1532,0.4202
1533,0.7092
1534,0.6607
1535,0.8228
1536,0.3382
1537,0.3648
1538,0.1393
1539,0.8878
1540,1.417
1541,0.1645
1542,0.5365
1543,0.7767
1544,0.4668
1545,2.337
1546,1.213
1547,1.79
1548,2.22
1549,0.01612
1550,0.03435
1551,0.1105
1552,0.5589
1553,1.123
1554,1.045
1555,1.314
1556,0.1703
1557,1.354
1558,0.5571
1559,3.095
1560,0.5811
1561,0.3142
1562,1.721
1563,0.8371
1564,1.203
1565,0.2711
1566,0.2934
1567,1.673
1568,1.029
1569,0.4899
1570,1.504
1571,1.356
1572,0.7225
1573,0.2068
1574,0.06494
1575,1.025
1576,0.65
1577,2.192
1578,1.57
1579,0.5705
1580,0.5231
1581,1.937
1582,0.5017
1583,0.3182
1584,0.2174
1585,0.4044
1586,0.5634
1587,0.09041
1588,0.342
1589,0.1927
1590,0.6523
1591,0.3305
1592,0.1026
1593,0.7301
1594,3.114
1595,1.274
1596,0.9435
1597,0.2951
1598,0.7869
1599,1.234
1600,0.4455
1601,0.2274
1602,0.2991
1603,0.8986
1604,1.514
1605,0.9895
1606,0.5837
1607,0.9923
1608,1.288
1609,0.03446
1610,0.2173
1611,1.038
1612,1.928
1613,0.9133
1614,0.9642
1615,2.202
1616,0.3123
1617,0.9074
1618,1.527
1619,0.4953
1620,0.2983
1621,1.99
1622,1.049
1623,2.068
1624,1.551
1625,1.756
1626,0.998
1627,0.6695
1628,1.211
1629,1.107
1630,0.1567
1631,0.3124
1632,0.03146
1633,0.08931
1634,0.9015
1635,0.6448
1636,0.8419
1637,0.04237
1638,1.523
1639,2.175
1640,0.7072
1641,0.6621
1642,0.7363
1643,0.2631
1644,0.1429
1645,1.223
1646,1.114
1647,1.02
1648,0.5748
1649,0.1977
1650,2.183
1651,0.1751
1652,0.7165
1653,2.226
1654,0.07957
1655,1.482
1656,0.02974
1657,0.51
1658,1.61
1659,2.982
1660,1.805
1661,0.06036
1662,0.2626
1663,0.03878
1664,0.7921
1665,0.7627
1666,1.207
1667,0.779
1668,0.2467
1669,0.7367
1670,0.599
1671,0.2096
1672,0.134
1673,1.071
1674,1.129
1675,0.2529
1676,0.588
1677,2.436
1678,1.258
1679,2.485
1680,1.615
1681,0.7061
1682,1.002
1683,0.7086
1684,0.4786
1685,0.7404
1686,0.9454
1687,0.1703
1688,0.688
1689,1.392
1690,0.2618
1691,0.9422
1692,0.147
1693,0.8218
1694,0.7764
1695,1.377
1696,0.2482
1697,0.7046
1698,1.201
1699,0.4398
1700,1.036
1701,1.674
1702,0.5392
1703,1.835
1704,0.1318
1705,0.1516
1706,0.5908
1707,1.763
1708,0.5973
1709,1.14
1710,0.2871
1711,1.909
1712,1.03
1713,1.138
1714,0.9646
1715,0.8139
1716,0.559
1717,0.9449
1718,0.1942
1719,1.222
1720,0.589
1721,1.012
1722,0.3348
1723,1.442
1724,0.339
1725,0.6915
1726,0.04472
1727,2.42
1728,0.392
1729,0.6533
1730,0.254
1731,0.4274
1732,2.234
1733,1.557
1734,2.585
1735,0.6263
1736,0.6031
1737,0.988
1738,0.6765
1739,1.907
1740,0.2421
1741,3.036
1742,0.09202
1743,1.948
1744,0.8033
1745,1.532
1746,1.124
1747,0.2292
1748,1.551
1749,0.2185
1750,2.749
1751,0.2436
1752,0.4771
1753,0.913
1754,0.1777
1755,0.2414
1756,0.8513
1757,0.7441
1758,0.4635
1759,0.3946
1760,3.405
1761,0.7583
1762,0.249
1763,0.2321
1764,1.489
1765,0.7129
1766,1.489
1767,0.1125
1768,0.3794
1769,1.158
1770,0.3574
1771,1.753
1772,1.61
1773,1.157
1774,2.017
1775,0.72
1776,0.5508
1777,0.9963
1778,0.6436
1779,0.9463
1780,0.3567
1781,0.5334
1782,0.6213
1783,1.051
1784,0.6005
1785,0.007468
1786,0.2424
1787,0.7892
1788,2.078
1789,0.6014
1790,1.445
1791,0.03119
1792,0.4626
1793,0.2898
1794,1.412
1795,0.9353
1796,0.9466
1797,2.694
1798,0.02837
1799,1.039
1800,0.04765
1801,0.9322
1802,0.1829
1803,1.816
1804,1.428
1805,1.159
1806,0.7102
1807,0.6754
1808,0.5718
1809,0.7081
1810,1.101
1811,0.8194
1812,0.03765
1813,0.9512
1814,0.2844
1815,0.8439
1816,1.647
1817,0.1932
1818,1.209
1819,0.3422
1820,0.1628
1821,2.31
1822,0.8496
1823,1.088
1824,2.849
1825,0.8165
1826,0.62
1827,0.3379
1828,0.9898
1829,2.666
1830,0.469
1831,0.6459
1832,1.48
1833,0.3877
1834,0.5451
1835,0.5959
1836,0.7233
1837,0.1334
1838,1.037
1839,0.3559
1840,1.805
1841,0.1137
1842,0.8623
1843,0.9045
1844,0.2106
1845,0.3307
1846,1.509
1847,0.7931
1848,0.02582
1849,0.00931
1850,3.12
1851,0.06725
1852,2.08
1853,0.7958
1854,0.6585
1855,0.4373
1856,0.3801
1857,1.175
1858,0.5689
1859,0.5678
1860,0.7545
1861,2.316
1862,0.3162
1863,0.4754
1864,0.4951
1865,1.126
1866,2.529
1867,0.08405
1868,0.578
1869,0.3267
1870,0.0934
1871,0.2587
1872,0.2799
1873,0.4389
1874,1.025
1875,0.9388
1876,0.6043
1877,0.8496
1878,0.9814
1879,1.144
1880,0.8958
1881,0.3081
1882,0.002007
1883,0.6077
1884,1.203
1885,1.458
1886,0.2478
1887,0.6617
1888,0.7595
1889,1.434
1890,0.6581
1891,0.4472
1892,2.043
1893,1.042
1894,1.957
1895,0.5407
1896,0.3467
1897,1.812
1898,1.155
1899,0.01578
1900,2.019
1901,0.04484
1902,1.484
1903,0.09201
1904,1.513
1905,1.396
1906,0.9431
1907,2.114
1908,0.03417
1909,0.1567
1910,2.735
1911,0.4967
1912,0.544
1913,1.106
1914,1.782
1915,0.01662
1916,0.44
1917,0.9182
1918,0.1383
1919,0.7083
1920,1.397
1921,0.8792
1922,0.09859
1923,0.5553
1924,1.377
1925,0.04788
1926,0.278
1927,1.093
1928,0.5102
1929,0.12
1930,1.676
1931,0.6955
1932,0.5994
1933,1.478
1934,0.6543
1935,0.1007
1936,1.103
1937,0.2545
1938,1.423
1939,0.475
1940,0.5227
1941,0.2454
1942,1.479
1943,0.911
1944,1.682
1945,0.9055
1946,0.7932
1947,1.968
1948,0.5414
1949,0.995
1950,1.052
1951,0.649
1952,1.136
1953,1.358
1954,1.344
1955,1.861
1956,1.675
1957,0.3306
1958,0.243
1959,0.8931
1960,0.2464
1961,1.161
1962,0.3771
1963,0.4617
1964,0.2446
1965,1.26
1966,1.687
1967,0.4097
1968,1.931
1969,0.3967
1970,2.994
1971,0.3884
1972,0.1203
1973,1.087
1974,1.551
1975,0.4858
1976,1.342
1977,0.1136
1978,0.836
